order_size_usd,normal_impact_bps,normal_half_spread_bps,normal_total_slippage_bps,normal_total_slippage_pct,stressed_total_slippage_bps,stressed_total_slippage_pct,eth_price_slip_normal_usd,eth_price_slip_stressed_usd
5000.0,0.002609774366785002,0.5,0.502609774366785,5.02609774366785e-05,1.253392192719677,0.0001253392192719677,0.1306785413353641,0.325881970107116
10000.0,0.005219548733570004,0.5,0.5052195487335701,5.052195487335701e-05,1.2567843854393534,0.00012567843854393535,0.13135708267072824,0.3267639402142319
25000.0,0.01304887183392501,0.5,0.513048871833925,5.13048871833925e-05,1.2669609635983838,0.00012669609635983838,0.13339270667682052,0.3294098505355798
50000.0,0.02609774366785002,0.5,0.5260977436678501,5.2609774366785013e-05,1.2839219271967675,0.00012839219271967674,0.13678541335364103,0.3338197010711595
100000.0,0.05219548733570004,0.5,0.5521954873357,5.5219548733570004e-05,1.3178438543935347,0.00013178438543935347,0.14357082670728202,0.342639402142319
250000.0,0.1304887183392501,0.5,0.6304887183392501,6.304887183392501e-05,1.4196096359838368,0.00014196096359838368,0.16392706676820504,0.3690985053557976
