,ret_1m,ret_3m,ret_5m,ret_15m,ret_30m,ret_60m,dist_ema_10,dist_ema_30,dist_ema_60,atr_14_pct,parkinson_vol_15m,hl_spread,stoch_pos_60m,taker_buy_ratio,ofi_1m,ofi_3m,ofi_5m,ofi_15m,rel_trade_intensity,vol_zscore_30m,dist_vwap_24h,wick_ratio,lower_wick_ratio,upper_wick_ratio,tau_vol,ret_vs_btc_1m,ret_vs_btc_5m,ret_vs_btc_15m,ofi_vs_btc_5m,beta_residual_1m,cvd_divergence_15m,funding_velocity_1h,dist_poc_daily,cross_lead_lag_sol_5m,spread_spike_ratio,depth_imbalance_ratio,whale_burst_intensity,garman_klass_ratio
3506350,-0.0007785762,-6.8985384e-05,0.00031664324,-0.001847141,-0.001333382,-0.0044482513,-0.00027406905,-0.0009399886,-0.0017902214,0.00071656995,0.0004965772,0.00078324106,0.2274939,0.38288337,-0.23423328,-0.07274601,-0.0037646843,-0.19772205,0.8667564,-0.16534021,0.009161751,0.0,0.0,0.0,0.8595482,0.0,0.0,0.0,0.0,0.0,-0.0150804445,-0.00030693723,0.009161751,0.0,1.4400698,-0.19772205,0.86128473,0.8691845
3506351,8.116488e-06,-0.00042593066,-8.521517e-05,-0.0018026484,-0.0015356999,-0.0049467166,-0.00021760991,-0.00087181083,-0.00172379,0.0007064186,0.0004968542,0.00034900615,0.2347066,0.40978676,-0.18042646,-0.15027308,-0.16465633,-0.20030244,0.7712734,-0.36917922,0.009172451,0.9883721,0.43023255,0.55813956,0.7788888,0.0,0.0,0.0,0.0,0.0,-0.021965126,-0.00027850157,0.009172451,0.0,0.6453488,-0.20030244,0.7707056,0.8696647
3506352,0.00011768812,-0.0006528686,5.6811496e-05,-0.001887335,-0.0014748366,-0.004471824,-8.177663e-05,-0.00070559996,-0.0015537208,0.0007080745,0.0004944827,0.0003773692,0.26768008,0.37937716,-0.24124567,-0.21985921,-0.11960167,-0.20978065,0.52780473,-0.42701948,0.009293806,0.68817204,0.40860215,0.2795699,0.8360173,0.0,0.0,0.0,0.0,0.0,-0.023256587,-0.00033965922,0.009293806,0.0,0.70784694,-0.20978065,0.5185711,0.8677432
3506353,-5.680827e-05,6.899015e-05,-0.00036508343,-0.0015962856,-0.0015194244,-0.0039248182,-0.0001133867,-0.0007132182,-0.0015577218,0.0007144915,0.0004920164,0.00014202874,0.28231046,0.37862816,-0.24274364,-0.21646495,-0.17794901,-0.21373655,0.8884896,-0.41891208,0.009239477,0.62857145,0.6,0.028571429,0.7203293,0.0,0.0,0.0,0.0,0.0,-0.055450156,-4.0994266e-07,0.009239477,0.0,0.27526167,-0.21373655,0.87399083,0.87116015
3506354,-0.00038956455,-0.00032871508,-0.0010989278,-0.0019852284,-0.0017344718,-0.0041397656,-0.00041150703,-0.001031449,-0.0018829741,0.00068751303,0.0004969732,0.0004546691,0.21691175,0.148532,-0.702936,-0.48534238,-0.35734984,-0.23083073,1.0868058,-0.15577796,0.008848484,0.14285715,0.13392857,0.008928572,0.71194375,0.0,0.0,0.0,0.0,0.0,-0.03487545,-0.00036996143,0.008848484,0.0,0.87723166,-0.23083073,1.0848804,0.86921084
3506355,-0.00019891773,-0.0006451796,-0.00051945524,-0.0014555451,-0.0017752774,-0.004253323,-0.0004994269,-0.0011508876,-0.002013408,0.00067923905,0.0004900116,0.0006415358,0.18952233,0.46946368,-0.06107267,-0.39452747,-0.33139876,-0.2261499,0.579458,-0.29706764,0.008648821,0.6898734,0.16455697,0.5253165,0.6043009,0.0,0.0,0.0,0.0,0.0,-0.08161468,0.00018070225,0.008648821,0.0,1.2053196,-0.2261499,0.58347124,0.88858753
3506356,0.00035731107,-0.00023130394,-0.00017044487,-0.0008435396,-0.0012040427,-0.0033253233,-0.0001164256,-0.0007428007,-0.0016025817,0.0005801332,0.00048062264,0.0004424204,0.2611415,0.6834258,0.36685154,-0.25921097,-0.254239,-0.20454265,0.8061083,-0.4183949,0.009010403,0.20183486,0.0091743115,0.19266056,0.8409192,0.0,0.0,0.0,0.0,0.0,-0.120388195,0.0007564847,0.009010403,0.0,0.8278305,-0.20454265,0.7985453,0.8714221
3506357,-0.00024759307,-8.931e-05,-0.0005356208,0.00070285774,-0.0017710377,-0.0034672774,-0.0002978296,-0.0009263846,-0.0017892381,0.0005434477,0.00041506658,0.00094595854,0.23473772,0.41040713,-0.17918573,-0.011600846,-0.2373655,-0.072945274,0.6339479,-0.22979522,0.00879708,0.7424893,0.34763947,0.39484978,0.7459348,0.0,0.0,0.0,0.0,0.0,-0.14311554,0.0017485326,0.00879708,0.0,1.7194247,-0.072945274,0.616376,1.0075612
3506358,0.000263894,0.0003735525,-0.00021507208,0.00041417283,-0.0015116576,-0.0033333334,-2.782994e-05,-0.00062000443,-0.0014758633,0.00054214464,0.0003624938,0.0006615904,0.29062766,0.3905884,-0.21882318,-0.089033276,-0.2319736,-0.14773183,0.85134757,-0.13944784,0.009074005,0.601227,0.10429448,0.4969325,0.7428031,0.0,0.0,0.0,0.0,0.0,-0.18912545,0.001218212,0.009074005,0.0,1.1663847,-0.14773183,0.8382352,0.9736273
3506359,0.00041400138,0.0004302437,0.0005886341,0.0012959103,-0.0010375546,-0.0026181082,0.00031592682,-0.00019295524,-0.0010276736,0.0005085936,0.00035853835,0.00058423064,0.3967538,0.41163552,-0.17672895,-0.19317588,-0.104327865,-0.11501296,1.0283664,-0.21527079,0.009497212,0.29166666,0.29166666,0.0,0.74883175,0.0,0.0,0.0,0.0,0.0,-0.24388339,0.0019808987,0.009497212,0.0,1.0114142,-0.11501296,1.0176704,0.97348136
