exchange,asset,timestamp,datetime,bid1_price,bid1_qty,ask1_price,ask1_qty,mid_price,spread,spread_bps,micro_price,bid_vol_5,ask_vol_5,bid_notional_5,ask_notional_5,obi_5,depth_ratio_5,bid_vol_10,ask_vol_10,bid_notional_10,ask_notional_10,obi_10,depth_ratio_10,bid_vol_20,ask_vol_20,bid_notional_20,ask_notional_20,obi_20,depth_ratio_20,bid_vol_50,ask_vol_50,bid_notional_50,ask_notional_50,obi_50,depth_ratio_50,bid_vol_100,ask_vol_100,bid_notional_100,ask_notional_100,obi_100,depth_ratio_100
binance,ETH,1789799797284,2026-09-19 14:36:37,2628.09,228.644,2628.1,3.641,2628.0950000000003,0.009999999999763531,0.03805037489041884,2628.0998432529004,254.42499999999998,5.723,668650.8269800001,15040.678799999998,0.9560019681104602,44.45616024856539,265.253,5.816,697106.9359600001,15285.100229999998,0.9570884166024151,45.606958768369175,354.1940000000001,9.055000000000001,930839.0739900003,23797.990169999997,0.950144391312846,39.11418852350927,475.3620000000001,119.93199999999997,1249230.9170300008,315240.04222,0.5970663235308941,3.962792633298109,979.793,576.9680000000003,2574540.9909600015,1516730.7744300002,0.2587584092869744,1.6974278061494037
okx,ETH,1789799801411,2026-09-19 14:36:41,2627.78,710.13,2627.79,1538.96,2627.785,0.009999999999763531,0.03805486369609208,2627.78315741033,715.52,1669.6,1880229.0375,4387362.105,-0.40001341651573086,0.4285556998719621,810.4699999999999,1709.3799999999999,2129727.4930000002,4491898.6876,-0.356731551481239,0.47412634191398106,980.1499999999997,2946.37,2575577.0813,7742662.721,-0.5007538481912738,0.33264745916342237,5443.430000000001,6208.0599999999995,14302520.214500004,16315002.7438,-0.06562508314387243,0.8766483487068505,14322.770000000004,12553.639999999998,37628463.860800005,32994615.774300005,0.0658246395258893,1.140442553360763
bitget,ETH,1789799804915,2026-09-19 14:36:44,2627.46,21.95,2627.47,25.65,2627.465,0.009999999999763531,0.03805949841297041,2627.464611344538,22.07,30.04,57988.0347,78929.39589999999,-0.15294569180579543,0.7346823580591981,59.72,60.269999999999996,156903.3246,158361.93600000002,-0.00458371530960911,0.9907893813573988,927.33,108.82000000000001,2436245.0118,285939.1354,0.7899531921053901,8.520152403734238,3710.04,524.79,9746145.426900001,1379142.9416,0.7521553403560474,7.066813114812523,7633.950000000002,1514.3799999999999,20050914.8434,3980515.162800001,0.6689275528976327,5.037266289244744
binance,BTC,1789799809885,2026-09-19 14:36:49,81056.1,5.698,81056.2,9.854,81056.15,0.09999999999126885,0.012337126793126598,81056.13663837449,5.986000000000001,9.871999999999998,485201.7408000001,800186.8114999998,-0.245049817127002,0.6063605820876494,6.393000000000001,9.883999999999997,518190.97110000014,801159.5003999998,-0.21447441174663615,0.646801255981212,6.594000000000001,15.567999999999998,534482.8892000002,1261904.224,-0.404927353126974,0.42355265877927695,9.503000000000005,17.06,770258.9457,1382850.2723999994,-0.2844934683582424,0.5570082033271618,21.771000000000008,28.910000000000004,1764536.1848,2343494.8216999993,-0.1408614668218858,0.7529507505034657
okx,BTC,1789799815527,2026-09-19 14:36:55,81068.9,768.8,81069.0,810.71,81068.95,0.10000000000582077,0.012335178882398351,81068.94867332274,771.79,810.92,62568165.716,65740473.52600001,-0.024723417429598597,0.9517449808336811,774.2799999999999,893.6799999999998,62770023.514,72449817.71200001,-0.07158445046643805,0.8663931186620952,776.2199999999997,894.9499999999997,62927291.60000001,72552777.91700001,-0.07104603361716645,0.8673312505275607,1420.8599999999994,994.0299999999992,115183144.875,80585580.963,0.17674925151870294,1.4293269775877784,3268.030000000005,1751.359999999999,264911653.78600007,141989148.12200004,0.3021622149305005,1.8657176079286175
bitget,BTC,1789799820080,2026-09-19 14:37:00,81053.1,1.7684,81053.2,2.0689,81053.15,0.09999999999126885,0.012337583424119712,81053.1460844865,1.7724,2.3718000000000004,143658.51201,192242.47224000003,-0.14463587664688005,0.7472776974624699,1.9864000000000002,3.0340000000000007,161003.57868,245917.65948000003,-0.2086686319815155,0.6547052335340484,4.2163,3.6329000000000007,341736.07813,294463.68695,0.07432604596646787,1.160537252214827,14.7203,8.683000000000003,1193047.99509,703833.1191799999,0.2579678934167402,1.6950722587194524,65.02589999999998,57.1193,5269425.08055,4630831.295029999,0.06473115603396594,1.1379004642655342
binance,SOL,1789799826501,2026-09-19 14:37:06,111.94,34.19,111.95,1793.04,111.945,0.010000000000005116,0.8932958149095642,111.94018711382803,3299.9199999999996,6335.96,369301.38320000004,709449.7812,-0.31507656799378997,0.5205461936648209,6896.650000000001,13950.990000000002,771661.3928,1562469.6511000004,-0.3383759504672951,0.4938728840312128,18727.75,29584.810000000005,2094281.0943999996,3314978.9288000003,-0.22472541301889207,0.631763018523353,61545.990000000005,81793.39999999998,6872640.246099998,9177336.251600003,-0.1412550311536834,0.7488709204592784,128092.56,138834.40000000002,14271339.020499995,15602810.885800006,-0.04024261917941906,0.9146646155589969
okx,SOL,1789799831020,2026-09-19 14:37:11,111.93,276.09,111.94,401.22,111.935,0.009999999999990905,0.8933756197785238,111.93407627231254,3960.9299999999994,6112.84,443265.6575,684430.314,-0.21361516095761574,0.6476417663464274,8982.88,10842.65,1005018.3957999999,1214220.3450999998,-0.09380682382766062,0.8277067666142832,22790.149999999998,22344.69,2548424.1410999997,2503416.0954999994,0.009869537590030212,1.0179786515237736,53570.87,56367.479999999996,5984331.5171,6323013.116199999,-0.025437984106546924,0.9464366761738524,77040.13000000002,83734.24000000003,8593914.4553,9405756.325499997,-0.04163667380565704,0.9136866997076026
bitget,SOL,1789799835311,2026-09-19 14:37:15,111.857,5.7,111.858,103.3,111.8575,0.0010000000000047748,0.08939945913369912,111.85705229357796,44.7,195.9,4999.5527,21913.1943,-0.6284289276807979,0.22815262035987152,77.0,285.7,8612.0031,31959.102899999998,-0.5754066721808657,0.2694694881438615,1013.4,1135.9,113323.71529999998,127080.9224,-0.05699530079560792,0.89174451333696,15848.4,4288.8,1771649.7459999998,479955.935,0.5740420713902628,3.691275837645387,48844.19999999998,8380.900000000003,5458700.136600001,938185.1320000001,0.7070900706158659,5.81836137710185
