trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
62,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-10 06:45:00+00:00,594.7081,594.2783,1.2703,2024-05-10 07:15:00+00:00,596.1,2024-05-10 08:15:00+00:00,595.3,-0.308132,0.0,2024-05-10 08:30:00+00:00,595.5976,14.765984,8794.59,594.0242,594.0242,0,2024-05-10 08:45:00+00:00,593.1332,STOP_LOSS,1,-36.39,7.0357,7.0066,17.5346,-50.43,-2.171
63,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-20 07:45:00+00:00,66804.4193,66708.4726,201.4036,2024-05-20 08:00:00+00:00,66910.0,2024-05-20 09:00:00+00:00,66930.65,-51.239318,0.0,2024-05-20 09:15:00+00:00,66964.1153,0.130587,8744.66,66668.1919,67019.4738,5,2024-05-20 11:45:00+00:00,66918.9446,TRAILING_STOP,10,-5.9,6.9957,6.991,17.4805,-19.89,-0.515
64,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-22 06:15:00+00:00,178.8012,178.3977,1.5347,2024-05-22 06:30:00+00:00,182.04,2024-05-22 08:00:00+00:00,179.41,-0.301197,0.0,2024-05-22 08:15:00+00:00,179.4897,31.499696,5653.87,178.0908,179.3227,6,2024-05-22 11:45:00+00:00,179.0537,TRAILING_STOP,14,-13.73,4.5231,4.5121,11.2871,-22.77,-0.517
65,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-22 09:00:00+00:00,69948.9407,69881.9132,178.1472,2024-05-22 10:15:00+00:00,70108.98,2024-05-22 11:30:00+00:00,70008.16,-7.710666,0.0,2024-05-22 11:45:00+00:00,70043.1541,0.124244,8702.43,69846.2838,69846.2838,0,2024-05-22 12:00:00+00:00,69631.5358,STOP_LOSS,1,-51.14,6.9619,6.921,17.3281,-65.02,-2.658
66,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-22 15:45:00+00:00,3734.8526,3721.5783,27.2866,2024-05-22 16:00:00+00:00,3774.49,2024-05-22 17:30:00+00:00,3738.18,-6.642608,0.0,2024-05-22 17:45:00+00:00,3740.0391,1.823995,6821.81,3716.121,3716.121,0,2024-05-22 18:00:00+00:00,3710.5468,STOP_LOSS,1,-53.79,5.4574,5.4144,13.5629,-64.67,-1.482
67,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-22 18:45:00+00:00,3738.2264,3726.5445,25.369,2024-05-22 20:00:00+00:00,3751.83,2024-05-22 20:30:00+00:00,3742.77,-6.596389,0.0,2024-05-22 20:45:00+00:00,3744.6514,1.868069,6995.27,3721.4707,3738.2554,5,2024-05-22 23:00:00+00:00,3732.648,TRAILING_STOP,9,-22.42,5.5962,5.5783,13.9569,-33.6,-0.776
68,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-22 21:30:00+00:00,3740.3373,3729.5039,23.3421,2024-05-22 21:45:00+00:00,3774.5,2024-05-22 22:45:00+00:00,3744.95,-3.617336,0.0,2024-05-22 23:00:00+00:00,3746.8225,1.961849,7350.7,3724.8354,3740.2572,2,2024-05-23 01:00:00+00:00,3734.6469,TRAILING_STOP,8,-23.89,5.8806,5.8614,14.6656,-35.63,-0.826
69,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-23 03:45:00+00:00,615.6003,615.0372,1.4927,2024-05-23 05:00:00+00:00,616.8,2024-05-23 05:15:00+00:00,616.0,-0.00031,0.0,2024-05-23 05:30:00+00:00,616.308,13.800733,8505.5,614.7386,614.7386,0,2024-05-23 05:45:00+00:00,613.8165,STOP_LOSS,1,-34.38,6.8044,6.7769,16.9594,-47.97,-2.215
70,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-23 10:00:00+00:00,69644.6434,69583.3262,145.1471,2024-05-23 10:15:00+00:00,69739.22,2024-05-23 10:30:00+00:00,69742.09,-4.623369,0.0,2024-05-23 10:45:00+00:00,69776.961,0.121215,8458.02,69554.2968,69554.2968,0,2024-05-23 11:00:00+00:00,69432.9142,STOP_LOSS,1,-41.7,6.7664,6.733,16.8535,-55.2,-2.045
71,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-23 22:15:00+00:00,175.2322,174.1583,3.1135,2024-05-23 22:30:00+00:00,176.96,2024-05-23 23:00:00+00:00,175.25,-0.082151,0.0,2024-05-23 23:15:00+00:00,175.3376,23.55213,4129.57,173.5356,173.5356,0,2024-05-24 01:00:00+00:00,173.2753,STOP_LOSS,7,-48.57,3.3037,3.2648,8.1863,-55.14,-1.299
72,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-29 04:45:00+00:00,3858.0723,3853.1194,14.8786,2024-05-29 05:15:00+00:00,3868.96,2024-05-29 06:45:00+00:00,3858.24,-1.712278,0.0,2024-05-29 07:00:00+00:00,3860.1691,2.162801,8348.78,3850.1437,3850.1437,0,2024-05-29 07:15:00+00:00,3842.1681,STOP_LOSS,1,-38.93,6.679,6.6479,16.6392,-52.26,-2.41
73,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-29 15:15:00+00:00,169.4112,168.9816,1.1649,2024-05-29 16:30:00+00:00,170.04,2024-05-29 17:45:00+00:00,170.33,-0.421156,0.0,2024-05-29 18:00:00+00:00,170.4252,24.994465,4259.69,168.7486,168.7486,0,2024-05-29 18:45:00+00:00,168.4955,STOP_LOSS,3,-48.23,3.4077,3.3692,8.447,-55.01,-1.313
74,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-30 02:45:00+00:00,169.3033,169.1845,0.8272,2024-05-30 03:15:00+00:00,169.77,2024-05-30 04:00:00+00:00,169.54,-0.033284,0.0,2024-05-30 04:15:00+00:00,169.6348,48.590162,8242.58,169.019,169.3911,2,2024-05-30 05:00:00+00:00,169.1371,TRAILING_STOP,3,-24.18,6.5941,6.5747,16.4489,-37.35,-1.248
75,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-05-31 12:30:00+00:00,594.6631,594.2248,1.4733,2024-05-31 12:45:00+00:00,597.4,2024-05-31 13:30:00+00:00,596.3,-0.163143,0.0,2024-05-31 13:45:00+00:00,596.5981,13.753984,8205.6,593.9302,593.9302,0,2024-05-31 14:00:00+00:00,593.0393,STOP_LOSS,1,-48.95,6.5645,6.5253,16.3378,-62.04,-1.691
76,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-01 03:00:00+00:00,166.8032,166.6106,0.5038,2024-06-01 03:15:00+00:00,167.14,2024-06-01 04:00:00+00:00,166.94,-0.143155,0.0,2024-06-01 04:15:00+00:00,167.0235,48.760714,8144.18,166.5098,166.5098,0,2024-06-01 07:30:00+00:00,166.26,STOP_LOSS,13,-37.23,6.5153,6.4856,16.2325,-50.23,-2.005
77,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-04 13:30:00+00:00,165.6296,165.4731,0.4913,2024-06-04 13:45:00+00:00,166.15,2024-06-04 15:00:00+00:00,166.09,-0.089613,0.0,2024-06-04 15:15:00+00:00,166.183,48.708092,8094.46,165.3748,168.89,13,2024-06-04 19:15:00+00:00,168.6367,TRAILING_STOP,16,119.51,6.4756,6.5712,16.3682,106.46,2.704
78,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-05 06:30:00+00:00,3803.1717,3798.286,9.9353,2024-06-05 06:45:00+00:00,3814.66,2024-06-05 08:15:00+00:00,3804.99,-2.951685,0.0,2024-06-05 08:30:00+00:00,3806.8825,2.153956,8199.86,3796.2989,3796.2989,0,2024-06-05 09:30:00+00:00,3790.6045,STOP_LOSS,4,-35.06,6.5599,6.5318,16.3471,-48.15,-2.112
79,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-05 10:30:00+00:00,3802.8996,3799.6329,7.9097,2024-06-05 12:00:00+00:00,3813.48,2024-06-05 12:30:00+00:00,3820.0,-0.399604,0.0,2024-06-05 12:45:00+00:00,3821.91,1.725664,6595.33,3798.051,3798.051,0,2024-06-05 13:30:00+00:00,3792.3539,STOP_LOSS,3,-51.0,5.2763,5.2355,13.1142,-61.52,-1.494
80,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-06 11:45:00+00:00,71011.7091,70966.5823,124.4594,2024-06-06 12:00:00+00:00,71173.59,2024-06-06 13:00:00+00:00,71112.32,-11.709068,0.0,2024-06-06 13:15:00+00:00,71147.8662,0.113725,8091.29,70941.6904,71111.4727,1,2024-06-06 14:00:00+00:00,71004.8055,TRAILING_STOP,3,-16.27,6.473,6.46,16.1582,-29.2,-1.245
81,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-07 12:30:00+00:00,704.1312,703.3857,2.9608,2024-06-07 12:45:00+00:00,707.6,2024-06-07 13:30:00+00:00,704.8,-0.031156,0.0,2024-06-07 13:45:00+00:00,705.2524,11.4319,8062.38,702.7936,702.7936,0,2024-06-07 14:30:00+00:00,701.7394,STOP_LOSS,3,-40.16,6.4499,6.4178,16.0645,-53.03,-1.886
82,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-23 00:30:00+00:00,134.2419,134.1373,0.4161,2024-06-23 00:45:00+00:00,134.61,2024-06-23 01:15:00+00:00,134.44,-0.05193,0.0,2024-06-23 01:30:00+00:00,134.5072,59.54979,8009.88,134.0541,134.4257,10,2024-06-23 05:15:00+00:00,134.2241,TRAILING_STOP,15,-16.86,6.4079,6.3944,15.9945,-29.66,-1.099
83,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-06-26 20:30:00+00:00,3379.0462,3374.5667,16.6046,2024-06-26 20:45:00+00:00,3391.59,2024-06-26 22:30:00+00:00,3379.8,-3.156242,0.0,2024-06-26 22:45:00+00:00,3381.4899,2.360057,7980.51,3371.2458,3371.2458,0,2024-06-26 23:15:00+00:00,3366.1889,STOP_LOSS,2,-36.11,6.3844,6.3555,15.9069,-48.85,-2.021
84,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-08 18:45:00+00:00,137.5919,137.0322,1.3284,2024-07-08 19:45:00+00:00,138.29,2024-07-08 20:15:00+00:00,138.62,-0.39191,0.0,2024-07-08 20:30:00+00:00,138.6993,20.727356,2874.87,136.7665,139.1716,9,2024-07-08 23:30:00+00:00,138.9628,TRAILING_STOP,12,5.46,2.2999,2.3043,5.7579,0.86,0.021
85,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-08 19:15:00+00:00,505.5239,504.6637,3.0178,2024-07-08 19:45:00+00:00,507.4,2024-07-08 20:15:00+00:00,508.2,-0.323912,0.0,2024-07-08 20:30:00+00:00,508.5541,8.914356,4533.43,504.0601,510.2376,2,2024-07-09 01:30:00+00:00,509.4347,TRAILING_STOP,20,7.85,3.6267,3.633,9.0786,0.59,0.015
86,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-13 23:45:00+00:00,531.7745,531.0947,1.865,2024-07-14 00:00:00+00:00,533.5,2024-07-14 00:30:00+00:00,533.2,-0.57454,0.0,2024-07-14 00:45:00+00:00,533.3665,14.874537,7933.58,530.7217,533.5697,3,2024-07-14 02:15:00+00:00,532.7693,TRAILING_STOP,6,-8.88,6.3469,6.3398,15.8538,-21.57,-0.548
87,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-14 15:15:00+00:00,535.4134,534.7613,1.8241,2024-07-14 16:00:00+00:00,536.7,2024-07-14 17:15:00+00:00,536.2,-0.413441,0.0,2024-07-14 17:30:00+00:00,536.4681,14.748736,7912.23,534.3965,537.8345,1,2024-07-14 20:45:00+00:00,537.0278,TRAILING_STOP,13,8.25,6.3298,6.3364,15.8368,-4.41,-0.144
88,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-18 03:30:00+00:00,64628.2475,64568.0975,225.7931,2024-07-18 03:45:00+00:00,64865.08,2024-07-18 04:30:00+00:00,64707.93,-22.397473,0.0,2024-07-18 04:45:00+00:00,64740.284,0.122147,7907.86,64522.9389,64522.9389,0,2024-07-18 05:00:00+00:00,64426.1545,STOP_LOSS,1,-38.37,6.3263,6.2956,15.7582,-50.99,-1.921
89,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-18 08:30:00+00:00,64748.3238,64673.3731,161.7621,2024-07-18 08:45:00+00:00,64936.9,2024-07-18 09:15:00+00:00,64894.28,-23.323755,0.0,2024-07-18 09:30:00+00:00,64926.7171,0.121019,7857.38,64641.0206,64641.0206,0,2024-07-18 10:15:00+00:00,64544.0591,STOP_LOSS,3,-46.31,6.2859,6.2489,15.6453,-58.84,-1.702
90,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-18 09:00:00+00:00,158.8767,158.4837,0.8502,2024-07-18 09:15:00+00:00,159.75,2024-07-18 10:00:00+00:00,158.89,-0.106677,0.0,2024-07-18 10:15:00+00:00,158.9794,49.057419,7799.12,158.3137,158.3137,0,2024-07-18 10:30:00+00:00,158.0762,STOP_LOSS,1,-44.31,6.2393,6.2038,15.5318,-56.75,-1.738
91,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-19 04:00:00+00:00,571.2063,570.6096,1.8383,2024-07-19 04:30:00+00:00,572.5,2024-07-19 05:00:00+00:00,572.1,-0.00627,0.0,2024-07-19 05:15:00+00:00,572.4861,13.525106,7742.93,570.242,572.0064,2,2024-07-19 07:00:00+00:00,571.1484,TRAILING_STOP,7,-18.09,6.1943,6.1799,15.4587,-30.47,-1.004
92,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-19 12:30:00+00:00,64057.5622,63990.5579,169.9497,2024-07-19 12:45:00+00:00,64414.0,2024-07-19 13:30:00+00:00,64631.95,-51.992186,0.0,2024-07-19 13:45:00+00:00,64664.266,0.055042,3559.28,63956.5679,66894.7037,24,2024-07-19 21:00:00+00:00,66794.3616,TRAILING_STOP,29,117.25,2.8474,2.9412,7.2944,111.46,2.861
93,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-28 17:45:00+00:00,184.4129,184.1263,0.8445,2024-07-28 18:15:00+00:00,185.35,2024-07-28 19:30:00+00:00,184.53,-0.072929,0.0,2024-07-28 19:45:00+00:00,184.6223,42.373629,7823.12,183.9574,184.0313,1,2024-07-28 21:15:00+00:00,183.7552,TRAILING_STOP,6,-36.74,6.2585,6.2291,15.5911,-49.23,-1.747
94,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-07-29 22:15:00+00:00,3328.1882,3322.5668,12.5505,2024-07-29 22:30:00+00:00,3336.34,2024-07-29 22:45:00+00:00,3329.39,-0.05822,0.0,2024-07-29 23:00:00+00:00,3331.0647,2.333903,7774.38,3320.0567,3320.0567,0,2024-07-29 23:15:00+00:00,3315.0766,STOP_LOSS,1,-37.31,6.2195,6.1897,15.4928,-49.72,-1.935
95,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-09 21:30:00+00:00,506.3512,505.4793,1.8322,2024-08-09 21:45:00+00:00,508.3,2024-08-09 22:00:00+00:00,506.7,-0.251231,0.0,2024-08-09 22:15:00+00:00,506.9533,15.238392,7725.15,505.1128,509.0229,4,2024-08-10 00:30:00+00:00,508.2594,TRAILING_STOP,9,19.9,6.1801,6.196,15.4802,7.53,0.268
96,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-10 19:15:00+00:00,154.4012,154.1171,0.8146,2024-08-10 19:30:00+00:00,155.14,2024-08-10 19:45:00+00:00,154.51,-0.181203,0.0,2024-08-10 20:00:00+00:00,154.5873,50.02097,7732.6,153.9542,153.9542,0,2024-08-10 20:15:00+00:00,153.7233,STOP_LOSS,1,-43.22,6.1861,6.1515,15.4004,-55.56,-1.754
97,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-12 14:45:00+00:00,59363.8424,59110.5474,670.6847,2024-08-12 15:00:00+00:00,60147.99,2024-08-12 15:15:00+00:00,59648.9,-133.842386,0.0,2024-08-12 15:30:00+00:00,59678.7345,0.055211,3294.9,58976.4105,59510.2715,7,2024-08-12 17:45:00+00:00,59421.0061,TRAILING_STOP,9,-14.23,2.6359,2.6245,6.5685,-19.49,-0.503
98,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-12 14:45:00+00:00,513.9549,511.7759,5.8226,2024-08-12 15:00:00+00:00,520.3,2024-08-12 15:30:00+00:00,518.3,-0.154877,0.0,2024-08-12 15:45:00+00:00,518.6592,4.834631,2507.53,510.6113,510.6113,0,2024-08-12 18:45:00+00:00,509.8454,STOP_LOSS,12,-42.61,2.006,1.9719,4.9511,-46.59,-1.197
99,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-13 00:45:00+00:00,59325.5011,59261.6381,325.1366,2024-08-13 01:00:00+00:00,59542.0,2024-08-13 02:15:00+00:00,59584.22,-55.65106,0.0,2024-08-13 02:30:00+00:00,59614.0021,0.092109,5490.97,59196.6107,59196.6107,0,2024-08-13 03:00:00+00:00,59107.8158,STOP_LOSS,2,-46.62,4.3928,4.3555,10.912,-55.37,-1.44
100,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-16 19:15:00+00:00,2602.8677,2599.5367,16.2543,2024-08-16 19:30:00+00:00,2625.39,2024-08-16 21:00:00+00:00,2604.35,-1.067705,0.0,2024-08-16 21:15:00+00:00,2605.6422,2.900386,7557.37,2596.2859,2596.2859,0,2024-08-16 21:30:00+00:00,2592.3914,STOP_LOSS,1,-38.43,6.0459,6.0151,15.0571,-50.49,-1.861
101,BNBUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-19 10:15:00+00:00,535.3732,534.6136,1.9089,2024-08-19 11:45:00+00:00,537.0,2024-08-19 12:15:00+00:00,536.7,-0.073153,0.0,2024-08-19 12:30:00+00:00,537.0684,13.367022,7179.01,534.2319,536.2178,2,2024-08-19 13:45:00+00:00,535.4135,TRAILING_STOP,5,-22.12,5.7432,5.7255,14.3248,-33.59,-0.886
102,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-19 20:00:00+00:00,143.4287,143.1735,0.793,2024-08-19 20:30:00+00:00,144.01,2024-08-19 21:15:00+00:00,143.65,-0.198687,0.0,2024-08-19 21:30:00+00:00,143.7218,52.004107,7474.13,143.0149,143.0149,0,2024-08-19 22:45:00+00:00,142.8004,STOP_LOSS,5,-47.92,5.9793,5.941,14.8764,-59.84,-1.628
103,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-19 23:15:00+00:00,143.647,143.2977,0.8473,2024-08-19 23:45:00+00:00,144.29,2024-08-20 00:15:00+00:00,146.39,-0.206992,0.0,2024-08-20 00:30:00+00:00,146.4632,11.229154,1644.66,143.1282,143.1282,0,2024-08-20 08:30:00+00:00,146.3368,TIME_EXIT_8H,32,-1.42,1.3157,1.3146,1.6439,-4.05,-0.108
104,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-25 16:45:00+00:00,2762.0715,2758.7568,7.0005,2024-08-25 17:00:00+00:00,2768.27,2024-08-25 18:45:00+00:00,2764.16,-1.191511,0.0,2024-08-25 19:00:00+00:00,2765.5321,2.679728,7410.87,2757.3567,2778.8002,2,2024-08-25 21:30:00+00:00,2774.632,TRAILING_STOP,10,24.39,5.9287,5.9482,14.8583,12.51,0.571
105,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-08-27 05:00:00+00:00,158.432,158.2476,0.5551,2024-08-27 05:15:00+00:00,158.95,2024-08-27 06:15:00+00:00,158.48,-0.051988,0.0,2024-08-27 06:30:00+00:00,158.5592,46.81694,7423.26,158.1366,158.1366,0,2024-08-27 06:45:00+00:00,157.6432,STOP_LOSS,1,-42.89,5.9386,5.9043,14.7822,-54.73,-2.766
106,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-06 13:00:00+00:00,130.6719,130.2265,1.2524,2024-09-06 13:15:00+00:00,133.76,2024-09-06 13:45:00+00:00,130.84,-0.04194,0.0,2024-09-06 14:00:00+00:00,130.9054,40.045884,5242.22,129.976,129.976,0,2024-09-06 14:15:00+00:00,129.136,STOP_LOSS,1,-70.86,4.1938,4.1371,10.3782,-79.19,-2.128
107,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-08 18:00:00+00:00,128.5479,128.3556,0.6582,2024-09-08 18:30:00+00:00,129.02,2024-09-08 19:15:00+00:00,128.55,-0.137867,0.0,2024-09-08 19:30:00+00:00,128.6043,56.6908,7290.68,128.2239,128.838,3,2024-09-08 22:00:00+00:00,128.6447,TRAILING_STOP,10,2.29,5.8325,5.8344,14.5848,-9.37,-0.435
108,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-08 22:15:00+00:00,54443.2554,54350.4223,250.0423,2024-09-08 22:30:00+00:00,54726.01,2024-09-08 23:00:00+00:00,54740.11,-18.505377,0.0,2024-09-08 23:15:00+00:00,54767.4801,0.078736,4312.15,54300.4138,54911.4069,8,2024-09-09 03:15:00+00:00,54829.0398,TRAILING_STOP,16,4.85,3.4497,3.4536,8.6316,-2.06,-0.056
109,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-13 12:45:00+00:00,58009.441,57967.7012,155.4507,2024-09-13 13:30:00+00:00,58100.0,2024-09-13 13:45:00+00:00,58056.01,-1.730965,0.0,2024-09-13 14:00:00+00:00,58085.028,0.125323,7279.36,57936.6111,57936.6111,0,2024-09-13 14:30:00+00:00,57849.7062,STOP_LOSS,2,-29.49,5.8235,5.7999,14.5145,-41.11,-2.21
110,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-17 14:15:00+00:00,132.2931,131.8617,0.9722,2024-09-17 14:30:00+00:00,133.86,2024-09-17 16:30:00+00:00,132.64,-0.293123,0.0,2024-09-17 16:45:00+00:00,132.7063,35.18436,4669.19,131.6673,131.6673,0,2024-09-17 19:45:00+00:00,131.4698,STOP_LOSS,12,-43.51,3.7353,3.7005,9.2731,-50.94,-1.393
111,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-22 22:30:00+00:00,63023.8918,62949.1213,321.9588,2024-09-22 22:45:00+00:00,63881.51,2024-09-23 00:00:00+00:00,63044.38,-13.89178,0.0,2024-09-23 00:15:00+00:00,63075.9022,0.113962,7188.22,62884.7295,64157.5637,13,2024-09-23 04:15:00+00:00,64061.3273,TRAILING_STOP,16,112.3,5.7506,5.8404,14.5449,100.71,4.623
112,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-28 14:00:00+00:00,157.1463,156.9122,0.5854,2024-09-28 14:15:00+00:00,157.64,2024-09-28 15:15:00+00:00,157.21,-0.156322,0.0,2024-09-28 15:30:00+00:00,157.2986,46.331796,7287.93,156.7951,156.7951,0,2024-09-28 16:00:00+00:00,156.5599,STOP_LOSS,2,-34.23,5.8303,5.803,14.5245,-45.86,-1.966
113,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-29 00:45:00+00:00,156.9609,156.7364,0.5395,2024-09-29 01:15:00+00:00,157.28,2024-09-29 01:30:00+00:00,157.35,-0.030852,0.0,2024-09-29 01:45:00+00:00,157.4387,45.148396,7108.1,156.6285,157.3779,3,2024-09-29 03:00:00+00:00,157.1418,TRAILING_STOP,5,-13.4,5.6865,5.6758,14.1961,-24.77,-0.677
115,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-29 02:15:00+00:00,157.1989,157.0319,0.5909,2024-09-29 02:30:00+00:00,157.8,2024-09-29 03:15:00+00:00,157.48,-0.078907,0.0,2024-09-29 03:30:00+00:00,157.5487,45.778163,7212.29,156.9137,156.9137,0,2024-09-29 04:15:00+00:00,156.6784,STOP_LOSS,3,-39.84,5.7698,5.738,14.3648,-51.35,-1.767
114,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-29 01:30:00+00:00,65730.0489,65699.2411,107.897,2024-09-29 01:45:00+00:00,65872.9,2024-09-29 03:15:00+00:00,65819.99,-2.048858,0.0,2024-09-29 03:30:00+00:00,65852.91,0.109608,7218.01,65677.6617,65677.6617,0,2024-09-29 05:30:00+00:00,65579.1452,STOP_LOSS,8,-30.01,5.7744,5.7504,14.391,-41.53,-2.162
116,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-09-29 13:30:00+00:00,156.7278,156.585,0.7078,2024-09-29 13:45:00+00:00,157.34,2024-09-29 14:45:00+00:00,156.89,-0.007791,0.0,2024-09-29 15:00:00+00:00,156.9584,45.400895,7126.05,156.4434,159.4466,14,2024-09-29 20:15:00+00:00,159.2074,TRAILING_STOP,21,102.1,5.7008,5.7825,14.4053,90.62,3.875
117,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-10-05 23:00:00+00:00,2408.3438,2407.1884,6.2239,2024-10-05 23:15:00+00:00,2413.03,2024-10-06 00:00:00+00:00,2411.19,-0.243817,0.0,2024-10-06 00:15:00+00:00,2412.3956,2.991122,7215.77,2405.9437,2413.4221,6,2024-10-06 03:45:00+00:00,2409.802,TRAILING_STOP,14,-7.76,5.7726,5.7664,14.4199,-19.3,-1.0
118,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-10-09 00:15:00+00:00,2442.2699,2439.5342,7.2264,2024-10-09 01:15:00+00:00,2458.95,2024-10-09 03:00:00+00:00,2444.88,-1.369897,0.0,2024-10-09 03:15:00+00:00,2446.0924,2.942107,7196.66,2438.0889,2441.8688,7,2024-10-09 07:00:00+00:00,2438.206,TRAILING_STOP,15,-23.2,5.7573,5.7388,14.3585,-34.7,-1.474
119,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-10-15 16:30:00+00:00,154.5693,154.2554,1.8241,2024-10-15 18:00:00+00:00,155.55,2024-10-15 19:00:00+00:00,155.04,-0.089263,0.0,2024-10-15 19:15:00+00:00,155.1175,29.483307,4573.38,153.8906,153.8906,0,2024-10-15 20:15:00+00:00,153.6598,STOP_LOSS,4,-42.98,3.6587,3.6243,9.0823,-50.26,-1.389
120,SOLUSDT,LONG,spot,INTRABAND_PENETRATION,2024-10-16 00:15:00+00:00,154.281,153.9099,0.8324,2024-10-16 01:15:00+00:00,154.98,2024-10-16 01:30:00+00:00,154.41,-0.111022,0.0,2024-10-16 01:45:00+00:00,154.4872,46.039757,7112.55,153.7434,154.3762,4,2024-10-16 03:00:00+00:00,154.1447,TRAILING_STOP,5,-15.77,5.69,5.6774,14.2015,-27.14,-0.792
121,ETHUSDT,LONG,spot,INTRABAND_PENETRATION,2024-10-16 17:30:00+00:00,2615.6883,2611.022,11.9291,2024-10-16 18:15:00+00:00,2625.47,2024-10-16 18:45:00+00:00,2617.38,-0.048257,0.0,2024-10-16 19:00:00+00:00,2618.6987,2.705805,7085.69,2608.6362,2614.1739,2,2024-10-16 21:15:00+00:00,2610.2527,TRAILING_STOP,9,-22.85,5.6685,5.6503,14.1371,-34.17,-1.255
122,BTCUSDT,LONG,spot,INTRABAND_PENETRATION,2024-10-17 23:15:00+00:00,67235.5833,67189.3861,148.6368,2024-10-17 23:30:00+00:00,67362.01,2024-10-18 01:00:00+00:00,67483.13,-41.583284,0.0,2024-10-18 01:15:00+00:00,67516.8716,0.099704,6731.68,67159.6587,67801.8796,1,2024-10-18 02:15:00+00:00,67700.1768,TRAILING_STOP,4,18.28,5.3853,5.4,13.4908,7.49,0.21
