trade_id,symbol,direction,market_type,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
17,ETHUSDT,LONG,spot,2024-02-29 13:30:00+00:00,3473.4144,3471.7696,13.6121,2024-02-29 13:35:00+00:00,3480.79,2024-02-29 14:00:00+00:00,3477.12,2024-02-29 14:05:00+00:00,3478.8586,2.901434,10093.68,3469.0472,3476.4935,3,2024-02-29 14:40:00+00:00,3471.2787,TRAILING_STOP,7,-21.99,8.0749,8.0574,20.1544,-38.12,-1.339
18,ETHUSDT,LONG,spot,2024-02-29 14:15:00+00:00,3476.9752,3472.182,10.6977,2024-02-29 14:25:00+00:00,3484.36,2024-02-29 14:35:00+00:00,3485.16,2024-02-29 14:40:00+00:00,3486.9026,2.883917,10055.94,3470.0425,3470.0425,0,2024-02-29 14:45:00+00:00,3461.6198,STOP_LOSS,1,-72.91,8.0447,7.9864,20.0025,-88.94,-1.829
19,BTCUSDT,LONG,spot,2024-02-29 13:55:00+00:00,62756.731,62654.9045,227.2788,2024-02-29 14:05:00+00:00,63109.02,2024-02-29 14:45:00+00:00,62882.62,2024-02-29 14:50:00+00:00,62914.0713,0.158436,9967.88,62609.4487,62609.4487,0,2024-02-29 15:10:00+00:00,62515.5346,STOP_LOSS,4,-63.14,7.9743,7.9238,19.841,-79.04,-1.638
20,SOLUSDT,LONG,spot,2024-03-03 00:15:00+00:00,129.2795,128.989,0.7106,2024-03-03 00:20:00+00:00,129.98,2024-03-03 00:30:00+00:00,129.68,2024-03-03 00:35:00+00:00,129.7448,55.624041,7216.93,128.8469,128.8469,0,2024-03-03 00:55:00+00:00,128.6536,STOP_LOSS,4,-60.7,5.7735,5.725,14.3428,-72.2,-1.445
21,SOLUSDT,LONG,spot,2024-03-03 15:05:00+00:00,128.817,128.5789,0.5121,2024-03-03 15:10:00+00:00,129.33,2024-03-03 15:20:00+00:00,129.24,2024-03-03 15:25:00+00:00,129.2946,60.61001,7836.55,128.4765,129.9484,7,2024-03-03 17:30:00+00:00,129.7535,TRAILING_STOP,25,27.81,6.2692,6.2915,15.7148,15.25,0.308
22,BNBUSDT,LONG,spot,2024-03-06 16:55:00+00:00,420.61,420.43,1.5375,2024-03-06 17:00:00+00:00,421.8,2024-03-06 17:20:00+00:00,420.7,2024-03-06 17:25:00+00:00,420.8103,23.367428,9833.25,420.1225,422.4464,10,2024-03-06 18:30:00+00:00,421.8128,TRAILING_STOP,13,23.43,7.8666,7.8853,19.7016,7.67,0.477
23,BNBUSDT,LONG,spot,2024-03-07 04:35:00+00:00,428.324,427.983,1.2286,2024-03-07 04:40:00+00:00,429.2,2024-03-07 04:45:00+00:00,428.8,2024-03-07 04:50:00+00:00,429.0144,22.938276,9840.85,427.7373,427.7373,0,2024-03-07 04:55:00+00:00,427.0584,STOP_LOSS,1,-44.87,7.8727,7.8368,19.6144,-60.58,-2.068
24,BNBUSDT,LONG,spot,2024-03-07 05:00:00+00:00,428.206,428.085,1.3057,2024-03-07 05:15:00+00:00,428.9,2024-03-07 05:25:00+00:00,428.9,2024-03-07 05:30:00+00:00,429.1144,22.793175,9780.88,427.8239,427.8239,0,2024-03-07 05:35:00+00:00,426.6591,STOP_LOSS,1,-55.97,7.8247,7.7799,19.4778,-71.57,-2.433
25,SOLUSDT,LONG,spot,2024-03-08 18:00:00+00:00,148.1102,147.859,1.2403,2024-03-08 18:05:00+00:00,149.07,2024-03-08 18:35:00+00:00,148.17,2024-03-08 18:40:00+00:00,148.2341,65.504678,9710.03,147.6109,147.6109,0,2024-03-08 18:55:00+00:00,147.3895,STOP_LOSS,3,-55.32,7.768,7.7238,19.3371,-70.81,-1.735
26,ETHUSDT,LONG,spot,2024-03-10 10:00:00+00:00,3944.154,3938.8585,11.0699,2024-03-10 10:15:00+00:00,3952.66,2024-03-10 10:25:00+00:00,3944.59,2024-03-10 10:30:00+00:00,3946.5623,2.442612,9639.92,3936.6445,3936.6445,0,2024-03-10 10:40:00+00:00,3930.7396,STOP_LOSS,2,-38.65,7.7119,7.681,19.2219,-54.04,-2.231
27,BNBUSDT,LONG,spot,2024-03-10 19:55:00+00:00,528.68,528.258,1.3433,2024-03-10 20:05:00+00:00,530.8,2024-03-10 20:35:00+00:00,529.5,2024-03-10 20:40:00+00:00,529.6647,18.099031,9586.42,527.9893,527.9893,0,2024-03-10 21:20:00+00:00,527.1974,STOP_LOSS,8,-44.66,7.6691,7.6334,19.1059,-59.96,-1.977
28,BNBUSDT,LONG,spot,2024-03-13 17:10:00+00:00,586.072,585.31,2.5767,2024-03-13 17:15:00+00:00,587.8,2024-03-13 17:20:00+00:00,586.6,2024-03-13 17:25:00+00:00,586.8933,16.233033,9527.06,584.7947,596.6302,33,2024-03-13 21:20:00+00:00,595.7353,TRAILING_STOP,47,143.53,7.6216,7.7365,19.2694,128.17,3.762
29,SOLUSDT,LONG,spot,2024-03-21 12:05:00+00:00,189.2012,188.9754,0.8627,2024-03-21 12:10:00+00:00,190.14,2024-03-21 12:45:00+00:00,189.83,2024-03-21 12:50:00+00:00,189.9249,43.453469,8252.9,188.8029,189.4908,4,2024-03-21 13:30:00+00:00,189.2066,TRAILING_STOP,8,-31.22,6.6023,6.5773,16.459,-44.39,-0.911
30,SOLUSDT,LONG,spot,2024-03-26 12:30:00+00:00,194.802,194.6217,0.6988,2024-03-26 12:35:00+00:00,195.19,2024-03-26 12:45:00+00:00,194.93,2024-03-26 12:50:00+00:00,195.0275,49.275112,9610.0,194.4819,194.4819,0,2024-03-26 12:55:00+00:00,193.9986,STOP_LOSS,1,-50.7,7.688,7.6474,19.144,-66.03,-2.457
31,SOLUSDT,LONG,spot,2024-03-30 16:55:00+00:00,196.6738,196.4959,0.5911,2024-03-30 17:00:00+00:00,197.4,2024-03-30 17:15:00+00:00,196.89,2024-03-30 17:20:00+00:00,196.9884,48.45272,9544.63,196.3777,196.8584,3,2024-03-30 17:45:00+00:00,196.5631,TRAILING_STOP,5,-20.61,7.6357,7.6192,19.0583,-35.87,-1.212
32,SOLUSDT,LONG,spot,2024-03-31 13:20:00+00:00,196.3096,196.202,0.3208,2024-03-31 13:25:00+00:00,196.76,2024-03-31 14:00:00+00:00,196.75,2024-03-31 14:05:00+00:00,196.8584,48.304367,9509.12,196.1378,196.1378,0,2024-03-31 14:50:00+00:00,195.8436,STOP_LOSS,9,-49.02,7.6073,7.5681,18.9447,-64.19,-1.844
33,BTCUSDT,LONG,spot,2024-04-03 16:25:00+00:00,66194.8195,66128.315,185.0218,2024-04-03 16:30:00+00:00,66444.01,2024-04-03 16:45:00+00:00,66240.11,2024-04-03 16:50:00+00:00,66273.2301,0.142525,9445.57,66091.3106,66091.3106,0,2024-04-03 17:25:00+00:00,65992.1737,STOP_LOSS,7,-40.06,7.5565,7.5244,18.8311,-55.14,-2.127
34,SOLUSDT,LONG,spot,2024-04-06 01:20:00+00:00,175.256,175.0677,0.7061,2024-04-06 01:25:00+00:00,175.7,2024-04-06 01:35:00+00:00,175.48,2024-04-06 01:40:00+00:00,175.5677,53.489224,9390.98,174.9265,174.9265,0,2024-04-06 01:45:00+00:00,174.6641,STOP_LOSS,1,-48.34,7.5128,7.4741,18.7095,-63.32,-1.846
35,SOLUSDT,LONG,spot,2024-04-06 04:20:00+00:00,175.2444,175.0936,0.528,2024-04-06 04:35:00+00:00,175.69,2024-04-06 04:40:00+00:00,175.35,2024-04-06 04:45:00+00:00,175.4277,53.174581,9328.29,174.988,177.0676,9,2024-04-06 06:05:00+00:00,176.802,TRAILING_STOP,16,73.08,7.4626,7.5211,18.7662,58.09,2.485
36,ETHUSDT,LONG,spot,2024-04-06 15:20:00+00:00,3333.0691,3330.345,7.8999,2024-04-06 15:25:00+00:00,3339.39,2024-04-06 15:35:00+00:00,3336.19,2024-04-06 15:40:00+00:00,3337.8481,2.811933,9385.81,3328.765,3339.293,1,2024-04-06 17:45:00+00:00,3334.284,TRAILING_STOP,25,-10.02,7.5086,7.5006,18.7566,-25.03,-0.98
37,SOLUSDT,LONG,spot,2024-04-11 03:30:00+00:00,172.1562,172.0914,0.45,2024-04-11 03:40:00+00:00,172.45,2024-04-11 03:45:00+00:00,172.65,2024-04-11 03:50:00+00:00,172.7363,54.19257,9361.03,172.0014,172.0014,0,2024-04-11 04:05:00+00:00,171.7434,STOP_LOSS,3,-53.81,7.4888,7.4458,18.6413,-68.74,-1.726
38,BTCUSDT,LONG,spot,2024-04-14 13:15:00+00:00,64404.7984,64308.2036,221.6549,2024-04-14 13:20:00+00:00,64551.14,2024-04-14 13:35:00+00:00,64478.02,2024-04-14 13:40:00+00:00,64510.269,0.144054,9292.97,64263.8726,64263.8726,0,2024-04-14 14:00:00+00:00,64167.4768,STOP_LOSS,4,-49.38,7.4344,7.3949,18.5119,-64.21,-1.809
39,SOLUSDT,LONG,spot,2024-04-21 11:35:00+00:00,151.222,150.9655,0.54,2024-04-21 11:40:00+00:00,151.63,2024-04-21 11:45:00+00:00,151.5,2024-04-21 11:50:00+00:00,151.5657,60.893716,9229.4,150.8575,150.8575,0,2024-04-21 12:15:00+00:00,150.6312,STOP_LOSS,5,-56.91,7.3835,7.338,18.3734,-71.63,-1.661
40,SOLUSDT,LONG,spot,2024-04-22 12:25:00+00:00,153.5504,153.3421,0.6025,2024-04-22 12:30:00+00:00,154.18,2024-04-22 12:50:00+00:00,153.91,2024-04-22 12:55:00+00:00,153.9769,59.47961,9158.49,153.2216,153.8089,1,2024-04-22 13:15:00+00:00,153.5782,TRAILING_STOP,4,-23.72,7.3268,7.3078,18.2814,-38.35,-0.854
41,SOLUSDT,LONG,spot,2024-04-22 13:05:00+00:00,153.715,153.5852,0.5006,2024-04-22 13:10:00+00:00,154.34,2024-04-22 13:15:00+00:00,154.02,2024-04-22 13:20:00+00:00,154.087,59.190712,9120.52,153.4851,153.6097,1,2024-04-22 13:30:00+00:00,153.3793,TRAILING_STOP,2,-41.89,7.2964,7.2629,18.1782,-56.45,-1.584
42,SOLUSDT,LONG,spot,2024-04-22 13:30:00+00:00,153.9905,153.7368,0.7005,2024-04-22 13:45:00+00:00,154.4,2024-04-22 13:50:00+00:00,154.13,2024-04-22 13:55:00+00:00,154.1971,58.786029,9064.63,153.5967,153.6453,1,2024-04-22 14:45:00+00:00,153.4148,TRAILING_STOP,10,-45.99,7.2517,7.2149,18.0603,-60.45,-1.713
43,SOLUSDT,LONG,spot,2024-04-22 15:40:00+00:00,153.6884,153.4205,0.7074,2024-04-22 16:05:00+00:00,154.22,2024-04-22 16:25:00+00:00,153.77,2024-04-22 16:30:00+00:00,153.8469,58.530816,9004.78,153.279,153.279,0,2024-04-22 16:35:00+00:00,153.0491,STOP_LOSS,1,-46.69,7.2038,7.1665,17.9395,-61.07,-1.837
44,SOLUSDT,LONG,spot,2024-04-22 17:05:00+00:00,153.6948,153.604,0.5711,2024-04-22 17:10:00+00:00,154.3,2024-04-22 17:15:00+00:00,153.9,2024-04-22 17:20:00+00:00,153.9769,58.088755,8944.33,153.4898,154.6665,5,2024-04-22 18:00:00+00:00,154.4345,TRAILING_STOP,8,26.58,7.1555,7.1767,17.9285,12.25,0.433
45,SOLUSDT,LONG,spot,2024-04-24 03:40:00+00:00,156.6225,156.4201,0.5376,2024-04-24 03:45:00+00:00,157.04,2024-04-24 03:55:00+00:00,156.73,2024-04-24 04:00:00+00:00,156.7984,57.120828,8956.45,156.3126,158.2881,9,2024-04-24 05:15:00+00:00,158.0507,TRAILING_STOP,15,71.53,7.1652,7.2224,18.0202,57.15,2.059
46,ETHUSDT,LONG,spot,2024-04-24 10:15:00+00:00,3253.5958,3249.4576,8.9181,2024-04-24 10:20:00+00:00,3264.54,2024-04-24 10:40:00+00:00,3257.6,2024-04-24 10:45:00+00:00,3259.2188,2.765395,9013.03,3247.674,3274.2818,9,2024-04-24 11:50:00+00:00,3269.3704,TRAILING_STOP,13,28.07,7.2104,7.2329,18.0682,13.63,0.427
47,ETHUSDT,LONG,spot,2024-05-02 20:50:00+00:00,2990.767,2986.5223,8.7515,2024-05-02 21:15:00+00:00,2995.21,2024-05-02 21:20:00+00:00,2992.0,2024-05-02 21:25:00+00:00,2993.506,3.015367,9026.52,2984.772,2999.1892,1,2024-05-02 21:40:00+00:00,2994.6904,TRAILING_STOP,3,3.57,7.2212,7.2241,18.0584,-10.87,-0.413
48,ETHUSDT,LONG,spot,2024-05-04 04:15:00+00:00,3108.9772,3107.1154,5.2798,2024-05-04 04:45:00+00:00,3113.01,2024-05-04 04:50:00+00:00,3115.05,2024-05-04 04:55:00+00:00,3116.6175,2.892801,9015.75,3106.0594,3106.0594,0,2024-05-04 06:55:00+00:00,3101.4003,STOP_LOSS,24,-44.02,7.2126,7.1774,17.9655,-58.41,-1.912
49,SOLUSDT,LONG,spot,2024-05-07 07:45:00+00:00,154.8042,154.6025,0.6249,2024-05-07 07:50:00+00:00,155.24,2024-05-07 08:00:00+00:00,155.15,2024-05-07 08:05:00+00:00,155.2276,57.708359,8957.93,154.4775,157.7678,9,2024-05-07 09:30:00+00:00,157.5311,TRAILING_STOP,17,132.93,7.1663,7.2727,18.1153,118.5,2.738
50,ETHUSDT,LONG,spot,2024-06-05 16:05:00+00:00,3806.7275,3803.8532,6.4634,2024-06-05 16:10:00+00:00,3816.53,2024-06-05 16:35:00+00:00,3810.85,2024-06-05 16:40:00+00:00,3812.7554,2.380231,9075.24,3802.5605,3802.5605,0,2024-06-05 16:45:00+00:00,3796.8567,STOP_LOSS,1,-37.84,7.2602,7.2299,18.0937,-52.33,-2.157
51,BTCUSDT,LONG,spot,2024-06-07 13:40:00+00:00,71370.3004,71283.4256,202.0504,2024-06-07 13:45:00+00:00,71569.69,2024-06-07 14:05:00+00:00,71425.3,2024-06-07 14:10:00+00:00,71461.0127,0.126271,9023.43,71243.0155,71243.0155,0,2024-06-07 14:20:00+00:00,71136.151,STOP_LOSS,2,-41.02,7.2187,7.1859,17.9853,-55.43,-2.014
52,BNBUSDT,LONG,spot,2024-06-16 21:40:00+00:00,609.32,609.189,0.5178,2024-06-16 22:05:00+00:00,611.3,2024-06-16 22:35:00+00:00,610.5,2024-06-16 22:40:00+00:00,610.8053,14.683173,8968.56,609.0854,611.0437,1,2024-06-17 00:55:00+00:00,610.1271,TRAILING_STOP,27,-9.96,7.1748,7.1669,17.9222,-24.3,-0.962
53,SOLUSDT,LONG,spot,2024-06-23 00:55:00+00:00,134.2474,134.1265,0.3307,2024-06-23 01:00:00+00:00,134.83,2024-06-23 01:15:00+00:00,134.38,2024-06-23 01:20:00+00:00,134.4472,66.528007,8944.5,134.0604,134.6002,6,2024-06-23 02:30:00+00:00,134.3981,TRAILING_STOP,14,-3.27,7.1556,7.153,17.8841,-17.57,-0.683
54,BTCUSDT,LONG,spot,2024-07-09 15:55:00+00:00,57411.1311,57329.149,168.8109,2024-07-09 16:05:00+00:00,57548.0,2024-07-09 16:35:00+00:00,57508.5,2024-07-09 16:40:00+00:00,57537.2442,0.155154,8927.1,57295.3868,57502.1134,3,2024-07-09 17:15:00+00:00,57415.8602,TRAILING_STOP,7,-18.83,7.1417,7.1266,17.826,-33.1,-0.882
55,BNBUSDT,LONG,spot,2024-07-09 15:55:00+00:00,515.78,515.602,1.6518,2024-07-09 16:05:00+00:00,516.9,2024-07-09 16:35:00+00:00,517.0,2024-07-09 16:40:00+00:00,517.2585,17.24483,8920.03,515.2716,517.1696,2,2024-07-09 17:15:00+00:00,516.3938,TRAILING_STOP,7,-14.91,7.136,7.1241,17.8177,-29.17,-0.851
56,BTCUSDT,LONG,spot,2024-07-09 16:50:00+00:00,57441.3168,57380.7024,164.1029,2024-07-09 16:55:00+00:00,57690.01,2024-07-09 17:15:00+00:00,57520.0,2024-07-09 17:20:00+00:00,57548.76,0.154051,8865.45,57347.8818,57915.954,6,2024-07-09 18:50:00+00:00,57829.08,TRAILING_STOP,18,43.18,7.0924,7.1269,17.7957,28.96,0.936
57,ETHUSDT,LONG,spot,2024-07-15 13:45:00+00:00,3347.6973,3344.2042,8.3726,2024-07-15 13:50:00+00:00,3360.54,2024-07-15 14:15:00+00:00,3349.39,2024-07-15 14:20:00+00:00,3351.0747,2.654113,8894.13,3342.5297,3375.0513,7,2024-07-15 15:05:00+00:00,3369.9887,TRAILING_STOP,9,50.2,7.1153,7.1555,17.8636,35.93,1.584
58,BNBUSDT,LONG,spot,2024-07-31 14:35:00+00:00,586.92,586.334,1.2068,2024-07-31 14:55:00+00:00,587.6,2024-07-31 15:00:00+00:00,587.3,2024-07-31 15:05:00+00:00,587.4936,15.199654,8929.7,586.0926,586.0926,0,2024-07-31 16:00:00+00:00,585.2135,STOP_LOSS,11,-34.66,7.1438,7.116,17.8074,-48.92,-2.297
59,BNBUSDT,LONG,spot,2024-08-02 08:35:00+00:00,570.557,569.984,1.1998,2024-08-02 08:50:00+00:00,571.4,2024-08-02 09:15:00+00:00,571.5,2024-08-02 09:20:00+00:00,571.7858,15.532517,8881.27,569.744,573.6928,6,2024-08-02 11:35:00+00:00,572.8323,TRAILING_STOP,27,16.26,7.105,7.118,17.7869,2.03,0.064
60,ETHUSDT,LONG,spot,2024-08-02 13:45:00+00:00,3154.3342,3151.9193,11.4929,2024-08-02 13:50:00+00:00,3165.0,2024-08-02 13:55:00+00:00,3160.64,2024-08-02 14:00:00+00:00,3162.2303,2.809183,8883.28,3149.6207,3149.6207,0,2024-08-02 14:05:00+00:00,3144.8963,STOP_LOSS,1,-48.69,7.1066,7.0677,17.6935,-62.87,-1.775
61,ETHUSDT,LONG,spot,2024-08-09 06:45:00+00:00,2680.4646,2678.0112,8.9511,2024-08-09 06:50:00+00:00,2688.0,2024-08-09 07:30:00+00:00,2683.58,2024-08-09 07:35:00+00:00,2684.9318,3.285388,8821.04,2676.221,2676.221,0,2024-08-09 07:40:00+00:00,2670.658,STOP_LOSS,1,-46.89,7.0568,7.0193,17.5717,-60.97,-2.13
62,SOLUSDT,LONG,spot,2024-08-11 01:20:00+00:00,154.5604,154.4101,0.4488,2024-08-11 01:40:00+00:00,154.85,2024-08-11 01:45:00+00:00,154.88,2024-08-11 01:50:00+00:00,154.9474,56.539707,8760.68,154.3203,156.2319,6,2024-08-11 03:45:00+00:00,155.9976,TRAILING_STOP,23,59.38,7.0085,7.056,17.6104,45.31,1.278
63,SOLUSDT,LONG,spot,2024-08-13 12:10:00+00:00,145.1388,144.8756,0.5305,2024-08-13 12:15:00+00:00,145.95,2024-08-13 12:30:00+00:00,145.93,2024-08-13 12:35:00+00:00,146.013,35.764925,5222.14,144.7695,146.4185,3,2024-08-13 14:20:00+00:00,146.1989,TRAILING_STOP,21,6.65,4.1777,4.183,10.4543,-1.71,-0.038
64,BTCUSDT,LONG,spot,2024-08-21 13:55:00+00:00,59440.3699,59386.359,265.5703,2024-08-21 14:00:00+00:00,59913.35,2024-08-21 14:10:00+00:00,59548.01,2024-08-21 14:15:00+00:00,59577.774,0.147771,8803.85,59333.2449,59382.851,1,2024-08-21 14:50:00+00:00,59293.7768,TRAILING_STOP,7,-41.97,7.0431,7.0095,17.5447,-56.02,-1.55
65,BTCUSDT,LONG,spot,2024-08-21 14:25:00+00:00,59497.4905,59434.241,319.3871,2024-08-21 14:35:00+00:00,59838.0,2024-08-21 14:45:00+00:00,59568.0,2024-08-21 14:50:00+00:00,59597.774,0.146791,8748.39,59370.3636,59370.3636,0,2024-08-21 14:55:00+00:00,59213.2966,STOP_LOSS,1,-56.44,6.9987,6.9536,17.4121,-70.39,-2.109
66,ETHUSDT,LONG,spot,2024-08-21 14:25:00+00:00,2586.1331,2580.1935,16.3,2024-08-21 14:30:00+00:00,2602.21,2024-08-21 14:55:00+00:00,2590.32,2024-08-21 15:00:00+00:00,2591.6152,2.985481,7737.22,2576.9335,2594.1128,9,2024-08-21 16:00:00+00:00,2590.2216,TRAILING_STOP,12,-4.16,6.1898,6.1864,15.4682,-16.54,-0.377
67,BTCUSDT,LONG,spot,2024-08-21 15:10:00+00:00,59536.813,59455.3371,267.9642,2024-08-21 15:35:00+00:00,59707.99,2024-08-21 15:50:00+00:00,59632.31,2024-08-21 15:55:00+00:00,59662.1262,0.145361,8672.57,59401.7443,59401.7443,0,2024-08-21 16:00:00+00:00,59312.6416,STOP_LOSS,1,-50.8,6.9381,6.8974,17.2689,-64.64,-1.708
68,ETHUSDT,LONG,spot,2024-08-23 15:10:00+00:00,2666.5281,2660.9874,13.5515,2024-08-23 15:40:00+00:00,2673.84,2024-08-23 16:00:00+00:00,2668.13,2024-08-23 16:05:00+00:00,2669.4441,3.221023,8598.34,2658.2771,2676.6033,4,2024-08-23 17:30:00+00:00,2672.5884,TRAILING_STOP,17,10.13,6.8787,6.8868,17.2119,-3.64,-0.101
