trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
11,BNBUSDT,SHORT,futures,STRICT_SUPPORT,2024-01-18 18:30:00+00:00,311.8942,311.4047,1.588,2024-01-18 18:30:00+00:00,310.8,2024-01-18 19:00:00+00:00,310.49,0.0,0.154664,2024-01-18 19:15:00+00:00,310.3658,25.900876,8038.75,312.2118,310.8729,1,2024-01-18 20:45:00+00:00,311.2459,TRAILING_STOP,6,-22.8,4.0194,4.0308,12.8893,-30.85,-0.645
12,BNBUSDT,SHORT,futures,STRICT_SUPPORT,2024-01-19 16:30:00+00:00,312.0352,311.6538,2.0535,2024-01-19 16:30:00+00:00,305.35,2024-01-19 17:45:00+00:00,311.47,0.0,0.123755,2024-01-19 18:00:00+00:00,311.3354,42.91661,13361.46,312.4459,312.4459,0,2024-01-19 19:30:00+00:00,312.8208,STOP_LOSS,6,-63.75,6.6807,6.7126,21.4548,-77.14,-1.619
13,ETHUSDT,SHORT,futures,STRICT_SUPPORT,2024-01-20 05:00:00+00:00,2483.2999,2482.3496,5.1249,2024-01-20 05:00:00+00:00,2478.73,2024-01-20 05:30:00+00:00,2476.73,0.0,0.269605,2024-01-20 05:45:00+00:00,2475.7393,5.506057,13631.56,2484.3249,2484.3249,0,2024-01-20 07:00:00+00:00,2487.306,STOP_LOSS,5,-63.69,6.8158,6.8476,21.8869,-77.35,-1.636
14,BTCUSDT,SHORT,futures,STRICT_SUPPORT,2024-01-20 10:45:00+00:00,41580.9818,41550.804,75.7494,2024-01-20 10:45:00+00:00,41542.5,2024-01-20 11:00:00+00:00,41529.3,0.0,5.404031,2024-01-20 11:15:00+00:00,41512.6883,0.451773,18754.3,41596.1317,41596.1317,0,2024-01-20 11:45:00+00:00,41646.0471,STOP_LOSS,2,-60.25,9.3771,9.4073,30.0792,-79.03,-2.096
15,BTCUSDT,SHORT,futures,STRICT_SUPPORT,2024-01-25 13:30:00+00:00,40004.678,39969.5349,121.5254,2024-01-25 13:30:00+00:00,39831.5,2024-01-25 14:00:00+00:00,39946.9,0.0,9.534854,2024-01-25 14:15:00+00:00,39931.0212,0.465709,18596.23,40028.9831,40028.9831,0,2024-01-25 14:30:00+00:00,40077.0179,STOP_LOSS,1,-67.99,9.2981,9.3321,29.8356,-86.62,-1.899
16,BTCUSDT,SHORT,futures,STRICT_SUPPORT,2024-01-25 15:00:00+00:00,39993.4015,39967.4774,138.52,2024-01-25 15:00:00+00:00,39947.6,2024-01-25 15:15:00+00:00,39857.1,0.0,3.87742,2024-01-25 15:30:00+00:00,39841.1572,0.255948,10197.28,40021.1055,39837.932,8,2024-01-25 17:45:00+00:00,39885.7375,TRAILING_STOP,9,-11.41,5.0986,5.1043,16.3293,-21.61,-0.469
17,SOLUSDT,SHORT,futures,STRICT_SUPPORT,2024-01-26 01:15:00+00:00,87.0498,86.8507,0.6801,2024-01-26 01:15:00+00:00,86.392,2024-01-26 01:30:00+00:00,86.311,0.0,0.050721,2024-01-26 01:45:00+00:00,86.2725,50.311425,4340.49,87.1859,87.1859,0,2024-01-26 02:00:00+00:00,87.2905,STOP_LOSS,1,-51.22,2.1702,2.1959,7.0062,-55.58,-1.21
18,ETHUSDT,SHORT,futures,STRICT_SUPPORT,2024-02-04 22:15:00+00:00,2298.4702,2294.4236,9.3478,2024-02-04 22:15:00+00:00,2287.4,2024-02-05 00:15:00+00:00,2290.55,0.0,0.623643,2024-02-05 00:30:00+00:00,2289.6338,4.26644,9768.58,2300.3398,2280.9884,7,2024-02-05 02:30:00+00:00,2283.7256,TRAILING_STOP,8,25.21,4.8843,4.8717,15.5995,15.45,0.338
19,ETHUSDT,SHORT,futures,STRICT_SUPPORT,2024-02-05 18:15:00+00:00,2307.9079,2305.1495,7.3917,2024-02-05 18:15:00+00:00,2295.08,2024-02-05 19:00:00+00:00,2304.29,0.0,0.149506,2024-02-05 19:15:00+00:00,2303.3683,7.60289,17512.25,2309.3862,2294.7031,8,2024-02-05 23:15:00+00:00,2297.4567,TRAILING_STOP,16,44.94,8.7561,8.7337,27.9657,27.46,0.6
20,SOLUSDT,SHORT,futures,STRICT_SUPPORT,2024-02-07 06:30:00+00:00,96.1809,96.0186,0.3606,2024-02-07 06:30:00+00:00,95.92,2024-02-07 06:45:00+00:00,95.891,0.0,0.027576,2024-02-07 07:00:00+00:00,95.8526,114.615801,10986.23,96.253,95.5813,7,2024-02-07 09:30:00+00:00,95.696,TRAILING_STOP,10,17.95,5.4931,5.4841,17.5564,6.98,0.152
21,BNBUSDT,SHORT,futures,STRICT_SUPPORT,2024-02-18 13:15:00+00:00,354.2504,354.1266,1.0475,2024-02-18 13:15:00+00:00,352.54,2024-02-18 14:45:00+00:00,353.27,0.0,0.006588,2024-02-18 15:00:00+00:00,353.1187,34.246482,12093.07,354.4599,352.0555,4,2024-02-18 17:00:00+00:00,352.478,TRAILING_STOP,8,21.94,6.0465,6.0356,19.3226,9.86,0.215
22,BNBUSDT,SHORT,futures,STRICT_SUPPORT,2024-02-19 23:45:00+00:00,353.0992,352.9095,0.9607,2024-02-19 23:45:00+00:00,351.83,2024-02-20 00:45:00+00:00,352.38,0.0,0.049475,2024-02-20 01:00:00+00:00,352.2291,43.279224,15244.2,353.2914,353.2914,0,2024-02-20 01:15:00+00:00,354.8153,STOP_LOSS,1,-111.93,7.6221,7.6781,24.525,-127.23,-2.767
23,BTCUSDT,SHORT,futures,STRICT_SUPPORT,2024-02-20 08:00:00+00:00,51937.0894,51885.1309,113.4696,2024-02-20 08:00:00+00:00,51817.8,2024-02-20 08:30:00+00:00,51856.7,0.0,8.130928,2024-02-20 08:45:00+00:00,51836.0573,0.349871,18135.92,51959.7833,51837.0608,2,2024-02-20 10:00:00+00:00,51899.2653,TRAILING_STOP,5,-22.11,9.068,9.079,29.044,-40.26,-0.93
24,ETHUSDT,SHORT,futures,STRICT_SUPPORT,2024-02-22 02:00:00+00:00,2933.9631,2929.6007,15.2145,2024-02-22 02:00:00+00:00,2921.65,2024-02-22 02:15:00+00:00,2926.23,0.0,1.150694,2024-02-22 02:30:00+00:00,2925.0695,3.78154,11061.27,2937.006,2937.006,0,2024-02-22 03:45:00+00:00,2940.5304,STOP_LOSS,5,-58.47,5.5306,5.5599,17.7682,-69.56,-1.541
25,BNBUSDT,SHORT,futures,STRICT_SUPPORT,2024-03-03 07:45:00+00:00,410.2379,409.7989,2.734,2024-03-03 07:45:00+00:00,407.11,2024-03-03 08:45:00+00:00,408.26,0.0,0.178928,2024-03-03 09:00:00+00:00,408.0967,16.663,6800.12,410.7847,410.7847,0,2024-03-03 09:30:00+00:00,411.2777,STOP_LOSS,2,-53.0,3.4001,3.4266,10.9438,-59.83,-1.336
26,BTCUSDT,SHORT,futures,STRICT_SUPPORT,2024-03-03 07:30:00+00:00,61966.5526,61907.7901,207.8812,2024-03-03 07:30:00+00:00,61581.9,2024-03-03 09:00:00+00:00,61889.0,0.0,18.790113,2024-03-03 09:15:00+00:00,61864.1444,0.288746,17863.05,62008.1289,61920.29,6,2024-03-03 12:00:00+00:00,61994.5944,TRAILING_STOP,11,-37.67,8.9315,8.9504,28.6261,-55.55,-1.336
27,SOLUSDT,SHORT,futures,STRICT_SUPPORT,2024-03-04 05:45:00+00:00,130.0117,129.7972,0.7608,2024-03-04 05:45:00+00:00,129.037,2024-03-04 07:45:00+00:00,129.739,0.0,0.009249,2024-03-04 08:00:00+00:00,129.6871,92.740125,12027.2,130.1639,130.1639,0,2024-03-04 08:15:00+00:00,131.3795,STOP_LOSS,1,-156.95,6.0136,6.0921,19.4319,-169.06,-3.824
28,SOLUSDT,SHORT,futures,STRICT_SUPPORT,2024-03-04 17:30:00+00:00,131.2708,130.9112,1.545,2024-03-04 17:30:00+00:00,129.398,2024-03-04 19:00:00+00:00,130.568,0.0,0.011208,2024-03-04 19:15:00+00:00,130.5148,40.722453,5314.88,131.5798,130.4848,4,2024-03-04 21:45:00+00:00,130.6413,TRAILING_STOP,10,-5.15,2.6574,2.66,8.51,-10.47,-0.241
