trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
23,BNBUSDT,LONG,spot,STRICT_SUPPORT,2025-07-19 10:15:00+00:00,732.4843,732.279,2.0958,2025-07-19 10:15:00+00:00,732.57,2025-07-19 10:30:00+00:00,737.86,0.075661,0.0,2025-07-19 10:45:00+00:00,739.3357,5.818545,4301.86,731.8599,731.8599,0,2025-07-19 14:30:00+00:00,727.4687,STOP_LOSS,15,-69.05,13.7659,13.545,34.0006,-96.36,-2.215
24,SOLUSDT,LONG,spot,STRICT_SUPPORT,2025-08-24 23:00:00+00:00,205.9981,205.229,2.1226,2025-08-24 23:00:00+00:00,206.05,2025-08-24 23:15:00+00:00,206.66,0.01193,0.0,2025-08-24 23:30:00+00:00,207.0833,18.876709,3909.05,204.8045,204.8045,0,2025-08-25 00:30:00+00:00,203.5757,STOP_LOSS,4,-66.21,12.509,12.2971,30.8751,-91.02,-2.116
25,ETHUSDT,LONG,spot,STRICT_SUPPORT,2025-12-09 15:00:00+00:00,3118.3457,3116.1285,19.0646,2025-12-09 15:00:00+00:00,3123.96,2025-12-09 15:15:00+00:00,3155.34,1.664342,0.0,2025-12-09 15:30:00+00:00,3161.6407,0.862878,2728.11,3112.3156,3353.4574,15,2025-12-09 19:30:00+00:00,3333.3366,TRAILING_STOP,16,148.15,8.73,9.204,22.7138,130.22,3.06
26,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-02-07 13:45:00+00:00,2036.3419,2028.3908,16.4179,2026-02-07 13:45:00+00:00,2041.49,2026-02-07 14:00:00+00:00,2043.3,1.618073,0.0,2026-02-07 14:15:00+00:00,2047.3766,1.94045,3972.83,2025.1072,2025.1072,0,2026-02-07 14:30:00+00:00,2012.9565,STOP_LOSS,1,-66.79,12.7131,12.4993,31.3819,-92.0,-2.129
27,SOLUSDT,LONG,spot,STRICT_SUPPORT,2026-02-08 11:15:00+00:00,87.4682,87.2116,0.6309,2026-02-08 11:15:00+00:00,87.55,2026-02-08 11:30:00+00:00,88.02,0.041769,0.0,2026-02-08 11:45:00+00:00,88.2061,38.148603,3364.94,87.0854,87.0854,0,2026-02-08 16:30:00+00:00,86.5629,STOP_LOSS,19,-62.69,10.7678,10.5672,26.5434,-84.02,-1.965
28,SOLUSDT,LONG,spot,STRICT_SUPPORT,2026-02-20 15:30:00+00:00,83.3009,82.9323,0.853,2026-02-20 15:30:00+00:00,83.5,2026-02-20 15:45:00+00:00,84.38,0.029071,0.0,2026-02-20 16:00:00+00:00,84.5488,23.688018,2002.79,82.7617,82.7617,0,2026-02-21 00:00:00+00:00,84.5306,TIME_EXIT_8H,32,-0.43,6.4089,6.4076,8.0103,-13.25,-0.313
29,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-03-03 22:45:00+00:00,1981.4547,1977.4628,11.0654,2026-03-03 22:45:00+00:00,1983.31,2026-03-03 23:00:00+00:00,1994.76,0.045296,0.0,2026-03-03 23:15:00+00:00,1998.7495,1.798584,3594.92,1975.2498,1975.2498,0,2026-03-04 00:30:00+00:00,1963.3983,STOP_LOSS,5,-63.58,11.5037,11.3003,28.3779,-86.39,-2.044
30,BNBUSDT,LONG,spot,STRICT_SUPPORT,2026-03-11 12:45:00+00:00,641.4975,640.4431,2.4335,2026-03-11 12:45:00+00:00,641.76,2026-03-11 13:00:00+00:00,645.28,0.082463,0.0,2026-03-11 13:15:00+00:00,646.5605,6.33459,4095.7,639.9564,651.8401,11,2026-03-11 20:30:00+00:00,647.929,TRAILING_STOP,29,8.67,13.1062,13.134,32.8176,-17.57,-0.42
31,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-05-04 01:30:00+00:00,2325.9285,2321.6437,10.4112,2026-05-04 01:30:00+00:00,2327.21,2026-05-04 01:45:00+00:00,2351.2,0.881455,0.0,2026-05-04 02:00:00+00:00,2355.9124,1.148429,2705.6,2319.5615,2378.436,4,2026-05-04 05:15:00+00:00,2364.1653,TRAILING_STOP,13,9.48,8.6579,8.6882,21.7017,-7.87,-0.188
32,ETHUSDT,LONG,spot,STRICT_SUPPORT,2026-06-10 15:45:00+00:00,1642.1796,1637.4596,13.292,2026-06-10 15:45:00+00:00,1657.97,2026-06-10 16:15:00+00:00,1648.9,0.97041,0.0,2026-06-10 16:30:00+00:00,1652.1978,2.397435,3961.04,1634.8012,1634.8012,0,2026-06-10 16:45:00+00:00,1624.9924,STOP_LOSS,1,-65.22,12.6753,12.4666,31.297,-90.37,-2.167
