trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
20,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-02-25 19:45:00+00:00,103.1043,102.9315,0.4126,2024-02-25 19:45:00+00:00,103.36,2024-02-25 21:15:00+00:00,103.32,0.025726,0.0,2024-02-25 21:30:00+00:00,103.3717,88.876366,9187.3,102.849,103.1815,5,2024-02-26 00:00:00+00:00,103.0268,TRAILING_STOP,10,-30.65,7.3498,7.3253,18.3286,-45.33,-0.976
21,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-03-01 17:30:00+00:00,61820.8187,61725.6875,320.8253,2024-03-01 17:30:00+00:00,62036.61,2024-03-01 18:00:00+00:00,62002.08,2.001278,0.0,2024-03-01 18:15:00+00:00,62033.071,0.124423,7718.33,61661.5225,62498.2545,9,2024-03-01 21:00:00+00:00,62404.5071,TRAILING_STOP,11,46.22,6.1747,6.2116,15.506,33.83,0.732
22,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-03-02 12:30:00+00:00,62016.0803,61959.5812,154.4717,2024-03-02 12:30:00+00:00,62073.77,2024-03-02 12:45:00+00:00,62078.66,0.30974,0.0,2024-03-02 13:00:00+00:00,62109.6993,0.147913,9186.85,61928.6869,61928.6869,0,2024-03-02 13:15:00+00:00,61835.7938,STOP_LOSS,1,-40.51,7.3495,7.3171,18.3129,-55.18,-2.061
23,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-03-03 09:45:00+00:00,129.1847,128.7269,1.6282,2024-03-03 09:45:00+00:00,129.93,2024-03-03 10:00:00+00:00,129.38,0.065306,0.0,2024-03-03 10:15:00+00:00,129.4347,44.629542,5776.61,128.4012,128.4012,0,2024-03-03 12:00:00+00:00,128.2086,STOP_LOSS,7,-54.72,4.6213,4.5775,11.4711,-63.92,-1.386
24,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-03-03 14:00:00+00:00,3418.3932,3416.0162,11.484,2024-03-03 14:00:00+00:00,3426.29,2024-03-03 14:30:00+00:00,3427.01,0.406816,0.0,2024-03-03 14:45:00+00:00,3428.7235,2.644992,9068.94,3413.7194,3457.1869,7,2024-03-03 18:30:00+00:00,3452.0011,TRAILING_STOP,15,61.57,7.2552,7.3044,18.2302,47.01,1.185
25,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-03-06 17:45:00+00:00,128.9208,128.7729,1.3249,2024-03-06 17:45:00+00:00,129.95,2024-03-06 18:00:00+00:00,129.24,0.119226,0.0,2024-03-06 18:15:00+00:00,129.3146,57.071772,7380.21,128.508,128.508,0,2024-03-06 18:30:00+00:00,128.3152,STOP_LOSS,1,-57.04,5.9042,5.8585,14.6749,-68.8,-1.494
26,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-03-11 21:30:00+00:00,520.2257,519.6004,1.9263,2024-03-11 21:30:00+00:00,521.7,2024-03-11 22:30:00+00:00,520.9,0.074281,0.0,2024-03-11 22:45:00+00:00,521.1604,17.360048,9047.37,519.2151,527.6397,8,2024-03-12 03:15:00+00:00,526.8482,TRAILING_STOP,18,98.74,7.2379,7.3169,18.2429,84.18,2.493
27,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-03-17 08:30:00+00:00,185.1206,184.2394,3.2248,2024-03-17 08:30:00+00:00,186.6,2024-03-17 08:45:00+00:00,186.69,0.319392,0.0,2024-03-17 09:00:00+00:00,186.7833,14.460967,2701.07,183.5944,189.8948,8,2024-03-17 12:30:00+00:00,189.61,TRAILING_STOP,14,40.88,2.1609,2.1936,5.4634,36.52,0.792
28,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-03-23 10:15:00+00:00,554.1195,553.054,3.5006,2024-03-23 10:15:00+00:00,556.6,2024-03-23 10:45:00+00:00,555.3,0.280531,0.0,2024-03-23 11:00:00+00:00,555.4776,14.821035,8232.75,552.3538,552.3538,0,2024-03-23 11:45:00+00:00,551.5253,STOP_LOSS,3,-58.58,6.5862,6.5393,16.3776,-71.7,-1.549
29,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-03-23 12:30:00+00:00,554.7048,553.7434,2.8365,2024-03-23 12:30:00+00:00,554.9,2024-03-23 12:45:00+00:00,558.0,0.095208,0.0,2024-03-23 13:00:00+00:00,558.279,9.002419,5025.86,553.1761,561.1171,6,2024-03-23 15:15:00+00:00,560.2754,TRAILING_STOP,9,17.97,4.0207,4.0351,10.0787,9.92,0.216
30,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-03-24 00:45:00+00:00,558.3352,557.6383,2.8382,2024-03-24 00:45:00+00:00,560.6,2024-03-24 01:00:00+00:00,559.9,0.064801,0.0,2024-03-24 01:15:00+00:00,560.1799,14.79054,8285.36,557.0706,557.0706,0,2024-03-24 01:45:00+00:00,556.235,STOP_LOSS,2,-58.35,6.6283,6.5816,16.4832,-71.56,-1.556
31,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-03-27 01:15:00+00:00,3597.5271,3592.276,14.8582,2024-03-27 01:15:00+00:00,3614.12,2024-03-27 01:45:00+00:00,3606.18,1.272907,0.0,2024-03-27 02:00:00+00:00,3607.9831,2.442915,8814.0,3589.3043,3589.3043,0,2024-03-27 04:45:00+00:00,3583.9204,STOP_LOSS,11,-58.78,7.0512,7.0042,17.5398,-72.84,-1.596
32,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-03-28 20:00:00+00:00,186.1878,185.8933,0.9219,2024-03-28 20:00:00+00:00,186.48,2024-03-28 20:15:00+00:00,187.03,0.052198,0.0,2024-03-28 20:30:00+00:00,187.1335,31.77584,5946.32,185.709,187.0935,3,2024-03-28 21:45:00+00:00,186.8129,TRAILING_STOP,5,-10.19,4.7571,4.7489,11.8774,-19.69,-0.435
33,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-03-28 22:45:00+00:00,3563.6776,3559.3783,11.7984,2024-03-28 22:45:00+00:00,3566.69,2024-03-28 23:00:00+00:00,3577.12,0.572382,0.0,2024-03-28 23:15:00+00:00,3578.8986,2.064353,7388.11,3557.0186,3557.0186,0,2024-03-29 00:00:00+00:00,3551.6831,STOP_LOSS,3,-56.18,5.9105,5.8655,14.6919,-67.96,-1.505
34,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-04-06 14:30:00+00:00,3329.714,3325.346,10.0735,2024-04-06 14:30:00+00:00,3333.41,2024-04-06 14:45:00+00:00,3335.05,0.486018,0.0,2024-04-06 15:00:00+00:00,3336.7175,2.660091,8875.97,3323.3313,3336.7216,1,2024-04-06 15:30:00+00:00,3331.7165,TRAILING_STOP,2,-13.3,7.1008,7.0901,17.732,-27.49,-0.772
35,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-04-11 19:15:00+00:00,70236.5246,70150.4348,250.8926,2024-04-11 19:15:00+00:00,70313.8,2024-04-11 19:45:00+00:00,70459.67,5.245422,0.0,2024-04-11 20:00:00+00:00,70494.8998,0.113243,7983.06,70100.2563,70100.2563,0,2024-04-11 21:45:00+00:00,69995.1059,STOP_LOSS,7,-56.6,6.3865,6.3412,15.8812,-69.33,-1.551
36,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-19 04:00:00+00:00,136.9994,136.0331,2.4042,2024-04-19 04:00:00+00:00,137.84,2024-04-19 05:30:00+00:00,138.49,0.000642,0.0,2024-04-19 05:45:00+00:00,138.5492,14.796445,2050.04,135.5523,142.7319,7,2024-04-19 08:30:00+00:00,142.5178,TRAILING_STOP,11,58.72,1.64,1.687,4.1882,55.39,1.249
37,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-20 05:00:00+00:00,143.0871,142.5054,1.2378,2024-04-20 05:00:00+00:00,144.04,2024-04-20 05:15:00+00:00,144.19,0.112904,0.0,2024-04-20 05:30:00+00:00,144.2621,22.263094,3211.72,142.2578,142.2578,0,2024-04-20 08:00:00+00:00,142.0444,STOP_LOSS,10,-49.37,2.5694,2.5299,6.3494,-54.47,-1.221
39,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-04-20 15:00:00+00:00,63855.3921,63834.2519,157.9123,2024-04-20 15:00:00+00:00,63858.94,2024-04-20 15:15:00+00:00,63955.2,3.537942,0.0,2024-04-20 15:30:00+00:00,63987.1776,0.137159,8776.41,63802.6695,64458.5884,1,2024-04-20 16:00:00+00:00,64361.9005,TRAILING_STOP,2,51.4,7.0211,7.0622,17.6299,37.31,1.474
38,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-20 13:15:00+00:00,142.4466,142.0793,0.8687,2024-04-20 13:15:00+00:00,142.61,2024-04-20 13:30:00+00:00,142.93,0.043412,0.0,2024-04-20 13:45:00+00:00,142.9915,40.840071,5839.78,141.9055,150.333,22,2024-04-20 21:45:00+00:00,150.1075,TRAILING_STOP,32,290.62,4.6718,4.9043,12.1155,281.04,6.337
40,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-22 00:00:00+00:00,149.3114,149.1231,0.9442,2024-04-22 00:00:00+00:00,149.82,2024-04-22 00:15:00+00:00,149.65,0.0886,0.0,2024-04-22 00:30:00+00:00,149.7148,58.858682,8812.02,148.9343,148.9343,0,2024-04-22 00:45:00+00:00,148.3971,STOP_LOSS,1,-77.56,7.0496,6.9876,17.5077,-91.6,-1.994
41,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-22 01:00:00+00:00,149.2872,149.1307,1.016,2024-04-22 01:00:00+00:00,149.39,2024-04-22 01:15:00+00:00,149.64,0.022763,0.0,2024-04-22 01:30:00+00:00,149.7148,57.769646,8648.97,148.9275,148.9275,0,2024-04-22 01:45:00+00:00,148.7041,STOP_LOSS,1,-58.39,6.9192,6.8725,17.2104,-72.18,-1.587
42,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-04-23 14:15:00+00:00,66313.582,66254.0978,258.7708,2024-04-23 14:15:00+00:00,66733.46,2024-04-23 15:45:00+00:00,66419.56,14.858017,0.0,2024-04-23 16:00:00+00:00,66452.7698,0.134442,8934.07,66202.3437,66563.577,10,2024-04-23 19:15:00+00:00,66463.7316,TRAILING_STOP,13,1.47,7.1473,7.1484,17.8703,-12.82,-0.381
43,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-04-24 22:00:00+00:00,605.4291,605.0921,3.1204,2024-04-24 22:00:00+00:00,608.6,2024-04-24 22:30:00+00:00,606.5,0.170891,0.0,2024-04-24 22:45:00+00:00,606.8032,14.702252,8921.37,604.468,604.468,0,2024-04-24 23:00:00+00:00,603.5613,STOP_LOSS,1,-47.66,7.1371,7.099,17.7713,-61.9,-1.803
44,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-04-24 23:15:00+00:00,605.7863,605.3862,3.3768,2024-04-24 23:15:00+00:00,607.9,2024-04-25 00:15:00+00:00,606.4,0.113703,0.0,2024-04-25 00:30:00+00:00,606.7032,14.603669,8860.09,604.7109,604.7109,0,2024-04-25 01:45:00+00:00,603.8038,STOP_LOSS,5,-42.34,7.0881,7.0542,17.6567,-56.48,-1.941
45,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-04-25 15:00:00+00:00,607.6758,607.0012,2.9805,2024-04-25 15:00:00+00:00,608.2,2024-04-25 15:15:00+00:00,609.3,0.024224,0.0,2024-04-25 15:30:00+00:00,609.7047,13.47601,8216.39,606.4051,614.7093,16,2024-04-25 21:30:00+00:00,613.7872,TRAILING_STOP,24,55.02,6.5731,6.6171,16.5153,41.83,0.941
46,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-05-05 07:45:00+00:00,145.3394,145.1235,0.6639,2024-05-05 07:45:00+00:00,145.64,2024-05-05 08:00:00+00:00,145.67,0.060584,0.0,2024-05-05 08:15:00+00:00,145.7328,60.200718,8773.22,144.9907,145.3607,1,2024-05-05 09:00:00+00:00,145.1427,TRAILING_STOP,3,-35.53,7.0186,6.9902,17.4931,-49.54,-1.109
47,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-05-07 07:30:00+00:00,63623.7659,63539.1839,199.8621,2024-05-07 07:30:00+00:00,63770.14,2024-05-07 07:45:00+00:00,63669.69,18.454116,0.0,2024-05-07 08:00:00+00:00,63701.5248,0.13809,8796.54,63499.2115,64024.9375,7,2024-05-07 10:00:00+00:00,63928.9001,TRAILING_STOP,8,31.4,7.0372,7.0623,17.6402,17.3,0.619
48,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-05-07 14:45:00+00:00,591.9866,590.9643,2.7041,2024-05-07 14:45:00+00:00,594.5,2024-05-07 15:15:00+00:00,593.6,0.113373,0.0,2024-05-07 15:30:00+00:00,593.8968,12.815831,7611.28,590.4235,590.4235,0,2024-05-07 18:15:00+00:00,589.5378,STOP_LOSS,11,-55.86,6.089,6.0443,15.1388,-68.0,-1.528
49,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-05-08 21:45:00+00:00,585.6224,584.7621,3.0735,2024-05-08 21:45:00+00:00,587.4,2024-05-08 22:00:00+00:00,587.1,0.177624,0.0,2024-05-08 22:15:00+00:00,587.3936,13.60818,7993.36,584.1475,586.7392,3,2024-05-09 01:15:00+00:00,585.8591,TRAILING_STOP,12,-20.88,6.3947,6.378,15.9554,-33.65,-0.762
50,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-05-17 03:30:00+00:00,65432.2398,65386.3589,196.2312,2024-05-17 03:30:00+00:00,65814.71,2024-05-17 04:30:00+00:00,65490.89,7.830173,0.0,2024-05-17 04:45:00+00:00,65523.6454,0.132975,8713.03,65347.1126,66091.8715,6,2024-05-17 07:45:00+00:00,65992.7337,TRAILING_STOP,12,62.38,6.9704,7.0203,17.5196,48.39,2.061
51,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-05-20 07:45:00+00:00,66804.4193,66708.4726,201.4036,2024-05-20 07:45:00+00:00,66825.14,2024-05-20 08:30:00+00:00,66845.2,16.980682,0.0,2024-05-20 08:45:00+00:00,66878.6126,0.130998,8760.93,66668.1919,67019.4738,6,2024-05-20 11:45:00+00:00,66918.9446,TRAILING_STOP,12,5.28,7.0087,7.013,17.5298,-8.74,-0.317
52,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-05-22 14:45:00+00:00,69924.6817,69833.6774,296.5313,2024-05-22 14:45:00+00:00,70114.63,2024-05-22 15:00:00+00:00,69972.64,8.658255,0.0,2024-05-22 15:15:00+00:00,70007.6163,0.125019,8752.28,69774.3711,70114.8753,7,2024-05-22 17:30:00+00:00,70009.703,TRAILING_STOP,9,0.26,7.0018,7.002,17.505,-13.74,-0.471
53,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-05-23 22:00:00+00:00,3794.4109,3787.6692,69.5737,2024-05-23 22:00:00+00:00,3822.19,2024-05-23 22:15:00+00:00,3806.6,1.569075,0.0,2024-05-23 22:30:00+00:00,3808.5033,1.270108,4837.21,3773.7545,3773.7545,0,2024-05-23 23:00:00+00:00,3768.0939,STOP_LOSS,2,-51.32,3.8698,3.8287,9.5974,-59.02,-1.337
54,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-05-24 00:30:00+00:00,3790.8478,3785.3562,39.815,2024-05-24 00:30:00+00:00,3812.79,2024-05-24 02:30:00+00:00,3797.59,3.192172,0.0,2024-05-24 02:45:00+00:00,3799.4888,1.984085,7538.51,3777.3932,3797.7793,8,2024-05-24 05:15:00+00:00,3792.0827,TRAILING_STOP,10,-14.69,6.0308,6.0191,15.055,-26.74,-0.61
55,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-05-25 14:45:00+00:00,3743.12,3741.0098,11.3655,2024-05-25 14:45:00+00:00,3747.95,2024-05-25 15:30:00+00:00,3751.21,0.419967,0.0,2024-05-25 15:45:00+00:00,3753.0856,2.305774,8653.77,3738.7367,3738.7367,0,2024-05-25 17:15:00+00:00,3733.1286,STOP_LOSS,6,-46.02,6.923,6.8862,17.2385,-59.83,-1.808
56,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-05-26 03:30:00+00:00,3746.6889,3745.1902,9.1348,2024-05-26 03:30:00+00:00,3752.79,2024-05-26 04:30:00+00:00,3753.67,0.311093,0.0,2024-05-26 04:45:00+00:00,3755.5568,2.288486,8594.54,3743.3632,3743.3632,0,2024-05-26 05:00:00+00:00,3737.7482,STOP_LOSS,1,-40.75,6.8756,6.843,17.1279,-54.47,-1.952
57,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-06-02 14:45:00+00:00,600.6131,600.0396,1.274,2024-06-02 14:45:00+00:00,601.6,2024-06-02 15:15:00+00:00,601.3,0.08692,0.0,2024-06-02 15:30:00+00:00,601.6006,14.196478,8540.61,599.7848,599.7848,0,2024-06-02 16:30:00+00:00,598.8851,STOP_LOSS,4,-38.55,6.8325,6.8016,17.0234,-52.18,-2.024
58,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-06-04 12:15:00+00:00,165.51,165.4282,0.4363,2024-06-04 12:15:00+00:00,165.88,2024-06-04 12:30:00+00:00,165.75,0.019953,0.0,2024-06-04 12:45:00+00:00,165.8329,51.189774,8488.95,165.3409,165.3409,0,2024-06-04 13:00:00+00:00,165.0929,STOP_LOSS,1,-37.88,6.7912,6.7609,16.9211,-51.43,-2.042
59,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-06-06 11:15:00+00:00,71000.1089,70959.065,112.9019,2024-06-06 11:15:00+00:00,71010.28,2024-06-06 11:30:00+00:00,71131.15,0.83106,0.0,2024-06-06 11:45:00+00:00,71166.7256,0.118567,8438.03,70936.4846,71118.8988,1,2024-06-06 12:30:00+00:00,71012.2204,TRAILING_STOP,3,-18.32,6.7504,6.7358,16.8486,-31.81,-1.165
60,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-06-06 11:45:00+00:00,172.9337,172.7813,0.4239,2024-06-06 11:45:00+00:00,173.08,2024-06-06 12:00:00+00:00,173.21,0.026258,0.0,2024-06-06 12:15:00+00:00,173.2966,48.65271,8431.35,172.6966,172.6966,0,2024-06-06 12:30:00+00:00,172.4375,STOP_LOSS,1,-41.8,6.7451,6.7116,16.8,-55.25,-1.893
61,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-06-17 18:30:00+00:00,66146.6916,66038.9946,369.265,2024-06-17 18:30:00+00:00,66810.0,2024-06-17 20:00:00+00:00,66234.49,17.318377,0.0,2024-06-17 20:15:00+00:00,66267.6172,0.126032,8351.84,65965.1416,66356.0782,14,2024-06-18 00:15:00+00:00,66256.5441,TRAILING_STOP,16,-1.4,6.6815,6.6804,16.7016,-14.76,-0.387
