trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
11,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-02-19 11:30:00+00:00,352.49,352.251,0.7082,2024-02-19 11:30:00+00:00,353.0,2024-02-19 12:00:00+00:00,352.9,0.01,0.0,2024-02-19 12:05:00+00:00,353.0764,27.8842,9845.25,352.1094,353.3976,2,2024-02-19 12:55:00+00:00,352.8675,TRAILING_STOP,10,-5.83,7.8762,7.8715,19.6818,-21.57,-0.8
12,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-02-29 13:50:00+00:00,3475.1084,3470.7085,12.2803,2024-02-29 13:50:00+00:00,3480.5,2024-02-29 13:55:00+00:00,3478.58,1.1416,0.0,2024-02-29 14:00:00+00:00,3480.3193,2.8227,9823.9,3468.2524,3476.4935,1,2024-02-29 14:40:00+00:00,3471.2787,TRAILING_STOP,8,-25.52,7.8591,7.8387,19.6095,-41.22,-1.21
13,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-03-03 14:40:00+00:00,128.784,128.6095,0.4701,2024-03-03 14:40:00+00:00,129.25,2024-03-03 14:45:00+00:00,129.03,0.026,0.0,2024-03-03 14:50:00+00:00,129.1145,75.770659,9783.09,128.5155,128.5155,0,2024-03-03 14:55:00+00:00,128.3227,STOP_LOSS,1,-60.0,7.8265,7.7785,19.4762,-75.6,-1.666
14,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-03-04 14:30:00+00:00,3501.056,3499.7285,11.8002,2024-03-04 14:30:00+00:00,3503.81,2024-03-04 14:35:00+00:00,3516.61,0.344,0.0,2024-03-04 14:40:00+00:00,3518.3583,2.335965,8218.76,3497.3685,3550.0866,18,2024-03-04 16:25:00+00:00,3544.7614,TRAILING_STOP,21,61.68,6.575,6.6244,16.53,48.48,0.989
15,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-03-07 04:35:00+00:00,428.324,427.983,1.2286,2024-03-07 04:35:00+00:00,429.0,2024-03-07 04:45:00+00:00,428.8,0.076,0.0,2024-03-07 04:50:00+00:00,429.0144,22.741053,9756.24,427.7373,427.7373,0,2024-03-07 04:55:00+00:00,427.0584,STOP_LOSS,1,-44.48,7.805,7.7694,19.4458,-60.05,-2.068
16,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-03-26 12:30:00+00:00,194.802,194.6217,0.6988,2024-03-26 12:30:00+00:00,195.05,2024-03-26 12:35:00+00:00,195.19,0.008,0.0,2024-03-26 12:40:00+00:00,195.2776,49.656414,9696.78,194.4819,194.4819,0,2024-03-26 12:50:00+00:00,194.1902,STOP_LOSS,2,-53.99,7.7574,7.7142,19.3126,-69.47,-1.758
17,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-03-31 13:20:00+00:00,196.3096,196.202,0.3208,2024-03-31 13:20:00+00:00,196.62,2024-03-31 14:00:00+00:00,196.75,0.0304,0.0,2024-03-31 14:05:00+00:00,196.8584,48.908322,9628.01,196.1378,196.1378,0,2024-03-31 14:50:00+00:00,195.8436,STOP_LOSS,9,-49.63,7.7024,7.6627,19.1816,-64.99,-1.844
19,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-03 16:45:00+00:00,189.423,189.0118,0.9107,2024-04-03 16:45:00+00:00,189.96,2024-04-03 16:50:00+00:00,189.65,0.067,0.0,2024-04-03 16:55:00+00:00,189.7348,50.365524,9556.09,188.8297,188.8297,0,2024-04-03 17:20:00+00:00,188.5464,STOP_LOSS,5,-59.85,7.6449,7.597,19.0224,-75.1,-1.647
18,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-04-03 16:25:00+00:00,66194.8195,66128.315,185.0218,2024-04-03 16:25:00+00:00,66357.21,2024-04-03 16:45:00+00:00,66240.11,16.0105,0.0,2024-04-03 16:50:00+00:00,66273.2301,0.144307,9563.67,66091.3106,66091.3106,0,2024-04-03 17:25:00+00:00,65992.1737,STOP_LOSS,7,-40.56,7.6509,7.6185,19.0665,-55.83,-2.127
20,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-04-06 15:20:00+00:00,3333.0691,3330.345,7.8999,2024-04-06 15:20:00+00:00,3343.61,2024-04-06 15:35:00+00:00,3336.19,0.3309,0.0,2024-04-06 15:40:00+00:00,3337.8481,2.826388,9434.05,3328.765,3339.293,1,2024-04-06 17:45:00+00:00,3334.284,TRAILING_STOP,25,-10.07,7.5472,7.5392,18.853,-25.16,-0.98
21,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-19 14:40:00+00:00,144.315,143.914,1.2083,2024-04-19 14:40:00+00:00,146.24,2024-04-19 15:00:00+00:00,145.12,0.095,0.0,2024-04-19 15:05:00+00:00,145.1926,31.259219,4538.61,143.6723,145.7222,6,2024-04-19 16:10:00+00:00,145.5036,TRAILING_STOP,13,9.72,3.6309,3.6387,9.0918,2.45,0.052
22,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-04-21 11:40:00+00:00,151.2448,151.018,0.5747,2024-04-21 11:40:00+00:00,151.63,2024-04-21 11:45:00+00:00,151.5,0.0052,0.0,2024-04-21 11:50:00+00:00,151.5657,62.095651,9411.57,150.9031,150.9031,0,2024-04-21 12:15:00+00:00,150.6767,STOP_LOSS,5,-55.21,7.5293,7.4851,18.7403,-70.22,-1.706
