trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
186,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-11-22 12:30:00+00:00,258.8791,258.7634,0.8184,2024-11-22 12:30:00+00:00,259.66,2024-11-22 12:45:00+00:00,259.87,0.000868,0.0,2024-11-22 12:50:00+00:00,260.0099,20.499334,5330.03,258.5997,258.5997,0,2024-11-22 13:05:00+00:00,258.2118,STOP_LOSS,3,-36.86,4.264,4.2345,10.6048,-45.36,-1.569
187,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-11-22 23:40:00+00:00,255.5168,255.2285,0.6419,2024-11-22 23:40:00+00:00,256.31,2024-11-23 00:10:00+00:00,255.96,0.033204,0.0,2024-11-23 00:15:00+00:00,256.078,22.177308,5679.12,255.1001,256.2175,2,2024-11-23 00:35:00+00:00,255.8332,TRAILING_STOP,4,-5.43,4.5433,4.539,11.3501,-14.51,-0.669
188,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-11-23 01:45:00+00:00,255.9842,255.6125,0.9545,2024-11-23 01:45:00+00:00,256.68,2024-11-23 02:00:00+00:00,256.52,0.085848,0.0,2024-11-23 02:05:00+00:00,256.6383,22.072912,5664.75,255.4216,255.4216,0,2024-11-23 02:15:00+00:00,255.0385,STOP_LOSS,2,-35.31,4.5318,4.5036,11.2765,-44.35,-1.651
189,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-11-25 02:40:00+00:00,250.4668,250.1692,0.8632,2024-11-25 02:40:00+00:00,250.83,2024-11-25 02:45:00+00:00,250.51,0.033242,0.0,2024-11-25 02:50:00+00:00,250.6353,22.426415,5620.85,249.9966,249.9966,0,2024-11-25 02:55:00+00:00,249.6216,STOP_LOSS,1,-22.73,4.4967,4.4785,11.2076,-31.71,-2.214
190,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-11-25 18:00:00+00:00,3465.1447,3458.7449,20.8749,2024-11-25 18:00:00+00:00,3475.8,2024-11-25 18:05:00+00:00,3479.86,0.855293,0.0,2024-11-25 18:10:00+00:00,3481.5999,1.044382,3636.12,3454.57,3454.57,0,2024-11-25 18:35:00+00:00,3449.3881,STOP_LOSS,5,-33.64,2.9089,2.882,7.2218,-39.43,-1.397
191,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-11-26 01:45:00+00:00,3446.818,3442.2246,12.2173,2024-11-26 01:45:00+00:00,3454.99,2024-11-26 01:55:00+00:00,3447.85,0.581999,0.0,2024-11-26 02:00:00+00:00,3449.5639,1.609021,5550.42,3439.7812,3439.7812,0,2024-11-26 02:25:00+00:00,3434.6215,STOP_LOSS,5,-24.04,4.4403,4.4211,11.0648,-32.9,-2.09
192,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-11-28 13:45:00+00:00,95342.6303,95284.0139,219.1807,2024-11-28 13:45:00+00:00,95595.73,2024-11-28 14:25:00+00:00,95528.02,16.549741,0.0,2024-11-28 14:30:00+00:00,95575.774,0.057733,5517.85,95240.1778,95240.1778,0,2024-11-28 15:00:00+00:00,95097.3175,STOP_LOSS,6,-27.62,4.4143,4.3922,10.9943,-36.43,-1.88
193,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-12-01 23:15:00+00:00,657.131,656.8862,1.2188,2024-12-01 23:15:00+00:00,657.38,2024-12-01 23:20:00+00:00,657.92,0.009014,0.0,2024-12-01 23:25:00+00:00,658.239,8.327951,5481.78,656.6424,656.6424,0,2024-12-01 23:30:00+00:00,655.6574,STOP_LOSS,1,-21.5,4.3854,4.3682,10.9313,-30.25,-2.275
194,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-12-05 17:05:00+00:00,3906.1745,3900.7402,14.9673,2024-12-05 17:05:00+00:00,3912.82,2024-12-05 17:30:00+00:00,3909.01,1.075476,0.0,2024-12-05 17:35:00+00:00,3910.9645,1.393987,5451.83,3897.7468,3897.7468,0,2024-12-05 18:20:00+00:00,3891.9002,STOP_LOSS,9,-26.58,4.3615,4.3402,10.8638,-35.28,-1.915
195,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-12-05 23:30:00+00:00,235.602,234.7791,2.7006,2024-12-05 23:30:00+00:00,237.66,2024-12-05 23:35:00+00:00,235.97,0.15799,0.0,2024-12-05 23:40:00+00:00,236.078,14.876195,3511.94,234.2389,239.8136,11,2024-12-06 01:15:00+00:00,239.4539,TRAILING_STOP,19,50.22,2.8096,2.8497,7.0992,44.56,1.629
