trade_id,symbol,entry_time,exit_time,entry_price,exit_price,units,notional_entry_usd,notional_exit_usd,gross_pnl_usd,total_fee_usd,net_pnl_usd,net_ret_pct,duration_bars,exit_reason,stop_mode
186,SOLUSDT,2023-05-30 04:00:00,2023-05-30 08:00:00,20.880435,20.739625,3794.0109650062295,79220.59934409984,78686.36466011732,-534.2346839825208,126.32557120337374,-660.5602551858946,-0.008338238547233251,1,EMA200_BREAKDOWN,BAR_CLOSE
187,SOLUSDT,2023-05-30 12:00:00,2023-05-31 08:00:00,21.29064,20.70964,3689.91227880084,78560.59395952831,76416.75492554503,-2143.8390339832863,123.98187910805868,-2267.820913091345,-0.028867155895736324,5,EMA200_BREAKDOWN,BAR_CLOSE
188,SOLUSDT,2023-06-01 00:00:00,2023-06-01 04:00:00,20.83041,20.68965,3662.6584890073677,76294.67801600396,75779.12220709129,-515.5558089126779,121.6590401784762,-637.2148490911541,-0.0083520222597635,1,EMA200_BREAKDOWN,BAR_CLOSE
189,ETHUSDT,2023-05-28 04:00:00,2023-06-05 16:00:00,1851.635355,1819.779655,18.11190285550223,33536.63967357338,32959.672329779365,-576.9673437940195,53.1970496026822,-630.1643933967017,-0.01879032602939246,51,EMA200_BREAKDOWN,BAR_CLOSE
190,SOLUSDT,2023-06-02 04:00:00,2023-06-05 16:00:00,20.780385,19.910040000000002,3640.837185037046,75657.99842738605,72489.21398757499,-3168.784439811056,118.51776993196884,-3287.302209743025,-0.04344950009347742,21,EMA200_BREAKDOWN,BAR_CLOSE
191,ETHUSDT,2023-06-06 20:00:00,2023-06-07 16:00:00,1892.7659099999998,1838.0805,17.385670591598483,32907.004618267136,31956.262093840636,-950.7425244265024,51.89061336968622,-1002.6331377961886,-0.030468684385804384,5,EMA200_BREAKDOWN,BAR_CLOSE
192,ETHUSDT,2023-06-08 16:00:00,2023-06-08 20:00:00,1856.597835,1846.806135,17.184773724734363,31905.213692306705,31736.945543426224,-168.2681488804813,50.913727388586345,-219.18187626906766,-0.006869782424366552,1,EMA200_BREAKDOWN,BAR_CLOSE
193,ETHUSDT,2023-06-21 00:00:00,2023-07-07 00:00:00,1792.8859949999999,1845.2469150000002,17.673302160416345,31686.215928813705,32611.6062893711,925.3903605573928,51.43825777454785,873.9521027828449,0.027581460176446027,96,EMA200_BREAKDOWN,BAR_CLOSE
194,ETHUSDT,2023-07-07 12:00:00,2023-07-08 12:00:00,1861.09008,1858.0804950000002,17.49481890303247,32559.433911830212,32506.781767281933,-52.652144548279274,52.05297254328972,-104.705117091569,-0.0032158150345950954,6,EMA200_BREAKDOWN,BAR_CLOSE
195,ETHUSDT,2023-07-09 00:00:00,2023-07-10 08:00:00,1866.1726199999998,1855.2719000000002,17.39111183993097,32454.816747037,32265.241106381232,-189.57564065576602,51.77604628273458,-241.35168693850062,-0.007436544437137674,8,EMA200_BREAKDOWN,BAR_CLOSE
196,ETHUSDT,2023-07-10 12:00:00,2023-07-23 00:00:00,1864.921995,1865.5867400000002,17.273466601757537,32213.667795515536,32225.150246071724,11.482450556189916,51.55105443326981,-40.068603877079894,-0.0012438386132068403,75,EMA200_BREAKDOWN,BAR_CLOSE
197,ETHUSDT,2023-07-23 20:00:00,2023-07-24 04:00:00,1890.074565,1867.415825,17.02241458884756,32173.632849265705,31787.926382924805,-385.7064663409013,51.16924738575241,-436.87571372665366,-0.013578687733941256,2,EMA200_BREAKDOWN,BAR_CLOSE
198,ETHUSDT,2023-07-30 00:00:00,2023-07-30 04:00:00,1881.3902249999999,1877.56075,16.86897470254401,31737.12411113858,31672.524794239558,-64.59931689902092,50.72771912430251,-115.32703602332343,-0.0036338212504531194,1,EMA200_BREAKDOWN,BAR_CLOSE
199,SOLUSDT,2023-06-29 12:00:00,2023-08-02 16:00:00,18.069029999999998,23.238375,4005.3869826714117,72373.4575514992,93078.68472343677,20705.227171937564,132.3617138199488,20572.865458117616,0.28425981228654806,205,EMA200_BREAKDOWN,BAR_CLOSE
200,SOLUSDT,2023-08-04 16:00:00,2023-08-04 20:00:00,23.371679999999998,22.928530000000002,3976.138720136166,92929.04180263201,91167.0159288037,-1762.0258738283248,147.27684618514857,-1909.3027200134734,-0.02054581305237774,1,EMA200_BREAKDOWN,BAR_CLOSE
201,SOLUSDT,2023-08-06 12:00:00,2023-08-06 16:00:00,23.221605,23.008490000000002,3919.683540259313,91021.34289690336,90185.99953922101,-835.3433576823571,144.9658739488995,-980.3092316312566,-0.010770102927855262,1,EMA200_BREAKDOWN,BAR_CLOSE
202,SOLUSDT,2023-08-06 20:00:00,2023-08-07 08:00:00,23.231609999999996,23.138425,3875.8337078242403,90041.85712502668,89680.68756096311,-361.16956406358145,143.77803574879184,-504.94759981237326,-0.005607920759688836,3,EMA200_BREAKDOWN,BAR_CLOSE
203,ETHUSDT,2023-08-09 12:00:00,2023-08-09 16:00:00,1863.7213949999998,1852.2734,16.967071384521784,31621.893949825517,31427.655001450872,-194.23894837464445,50.43963916102111,-244.67858753566557,-0.0077376322848940445,1,EMA200_BREAKDOWN,BAR_CLOSE
