open_time,ETH_Hierarchical,ETH_Baseline,Multi_Asset_Rotation,ETH_Buy_Hold,BTC_Buy_Hold
2023-12-31 04:00:00,1.0,1.0,0.9846255035636815,1.0060092382778456,0.9995594434035231
2023-12-31 08:00:00,1.0,1.0,0.9778114862379813,1.0018302248561965,0.9981209344313553
2023-12-31 12:00:00,1.0,1.0,0.9895344909484151,1.000013073034687,1.001926318437317
2023-12-31 16:00:00,1.0,1.0,0.9752744636328394,0.9943655220498517,0.994040026235921
2023-12-31 20:00:00,1.0,1.0,0.9668318825112984,0.9908488757190169,0.9951430633494055
2024-01-01 00:00:00,1.0,1.0,0.9712095171669123,0.9955900296322118,0.998950563155457
2024-01-01 04:00:00,1.0,1.0,0.9791365725378581,1.004213874847481,1.0035994461305542
2024-01-01 08:00:00,1.0,1.0,0.9834789053828668,1.0086674219975593,1.0057820114676366
2024-01-01 12:00:00,1.0,1.0,0.9829871659301753,1.0185070594387307,1.023059399912077
2024-01-01 16:00:00,1.0,1.0,0.9829871659301753,1.0249477078612512,1.038612176194428
2024-01-01 20:00:00,1.0,1.0,0.9829871659301753,1.0399250479344602,1.0673595520145942
2024-01-02 00:00:00,1.0,1.0,0.9829871659301753,1.039672302597176,1.068608814423174
2024-01-02 04:00:00,1.0,1.0,0.9829871659301753,1.0420254488408571,1.0681026680239132
2024-01-02 08:00:00,1.0,1.0,0.9829871659301753,1.0273139271396197,1.0622451930197405
2024-01-02 12:00:00,1.0,1.0,0.9650095842833181,1.032416768345825,1.058828410963606
2024-01-02 16:00:00,1.0,1.0,0.9645270794911764,1.026385741676834,1.0566519579378943
2024-01-02 20:00:00,1.0,1.0,0.9645270794911764,1.0321204462262503,1.0640758302752187
2024-01-03 00:00:00,1.0,1.0,0.9645270794911764,1.0291310789611292,1.0581767445359462
2024-01-03 04:00:00,1.0,1.0,0.9248553112374109,1.0057477775841028,1.0274064287410285
2024-01-03 08:00:00,1.0,1.0,0.9124249410709054,0.9762898727557954,1.0108825002174573
2024-01-03 12:00:00,1.0,1.0,0.8708413286433869,0.9615391319504965,1.0014001894816527
2024-01-03 16:00:00,1.0,1.0,0.8810360207223915,0.962924873627331,1.0072437942407921
2024-01-03 20:00:00,1.0,1.0,0.8845000624746495,0.9722285166463306,1.0132987439200132
2024-01-04 00:00:00,1.0,1.0,0.887845161986057,0.9682107373191561,1.0053125389365987
2024-01-04 04:00:00,1.0,1.0,0.8831062710115631,0.970947359246993,1.0150275876822819
2024-01-04 08:00:00,1.0,1.0,0.8911902614974645,0.9921910406135609,1.0355924592884795
2024-01-04 12:00:00,1.0,1.0,0.8872876454008226,0.9910536865957815,1.033368048127399
2024-01-04 16:00:00,1.0,1.0,0.902061834909539,0.9879335889837892,1.0379433482771505
2024-01-04 20:00:00,1.0,1.0,0.8959291524719585,0.977117831619313,1.0218188357927545
2024-01-05 00:00:00,1.0,1.0,0.8850575790598844,0.9816759630468884,1.0291599568376777
2024-01-05 04:00:00,1.0,1.0,0.8892389534491436,0.9769783859159837,1.0290156122537732
2024-01-05 08:00:00,1.0,1.0,0.8745136722689298,0.9695834059613038,1.0226369451608122
2024-01-05 12:00:00,1.0,1.0,0.8738892108075523,0.9736186160013944,1.0249875990605843
2024-01-05 16:00:00,1.0,1.0,0.8914633405063159,0.9886613212480391,1.037802765115628
2024-01-05 20:00:00,1.0,1.0,0.8848172317553454,0.9817849050026145,1.0327713925020743
2024-01-06 00:00:00,1.0,1.0,0.8471561781791528,0.9731261983615129,1.0262382720025574
2024-01-06 04:00:00,1.0,1.0,0.8466183581527985,0.9755403521004009,1.026679533865731
2024-01-06 08:00:00,1.0,1.0,0.8531618351401098,0.9789131950496773,1.031268469171617
2024-01-06 12:00:00,1.0,1.0,0.8520630276707536,0.9781418860031373,1.0321895474773781
2024-01-06 16:00:00,1.0,1.0,0.8516369961569182,0.9764554645284991,1.0336463933836577
2024-01-06 20:00:00,1.0,1.0,0.8517508691642344,0.9770742548370227,1.0329902602669196
2024-01-07 00:00:00,1.0,1.0,0.8729625830862464,0.9801071988844342,1.0362718662062054
2024-01-07 04:00:00,1.0,1.0,0.8725261017947034,0.9748344082272964,1.0358275481873465
2024-01-07 08:00:00,1.0,1.0,0.8668286531093725,0.9721239323688337,1.0355094729071792
2024-01-07 12:00:00,1.0,1.0,0.8742090588404017,0.979867526581837,1.0401454259928384
2024-01-07 16:00:00,1.0,1.0,0.8737719543109815,0.9680233571553075,1.0327222589222107
2024-01-07 20:00:00,1.0,1.0,0.8518424665954074,0.9547150078438207,1.023064571867851
2024-01-08 00:00:00,1.0,1.0,0.8756674966102265,0.9691781418860029,1.0337928537676517
2024-01-08 04:00:00,1.0,1.0,0.8752296628619214,0.9763857416768343,1.0493428089832164
2024-01-08 08:00:00,1.0,1.0,0.8752296628619214,0.9890142931845911,1.0570311563317663
2024-01-08 12:00:00,1.0,1.0,0.8752296628619214,1.0260458427749692,1.1044326011881387
2024-01-08 16:00:00,1.0,1.0,0.8752296628619214,1.0155264075300676,1.103766829426547
2024-01-08 20:00:00,1.0,1.0,0.8667887421532114,1.0062401952239843,1.103200735358075
2024-01-09 00:00:00,1.0,1.0,0.8656363371511283,1.0049023880076693,1.100815993567967
2024-01-09 04:00:00,1.0,1.0,0.8652035189825528,1.0017299982569283,1.0958904109589036
2024-01-09 08:00:00,1.0,1.0,0.8652035189825528,0.9836064145023526,1.1018165319215456
2024-01-09 12:00:00,1.0,1.0,0.8652035189825528,0.9895895067108239,1.1020027223294484
2024-01-09 16:00:00,1.0,1.0,0.8652936988055284,1.0215705072337455,1.083994912676228
2024-01-09 20:00:00,1.0,1.0,0.8678192138282096,1.0290657137876935,1.0841618257944234
2024-01-10 00:00:00,1.0,1.0,0.8545820316403633,1.0322250305037473,1.075719313258308
2024-01-10 04:00:00,1.0,1.0,0.8475280069218399,1.0468058218581135,1.0700278110167354
2024-01-10 08:00:00,1.0,1.0,0.8253208920672295,1.067326128638661,1.0707450672471788
2024-01-10 12:00:00,1.0,1.0,0.8386451609799956,1.0797890883737142,1.0929092486323695
2024-01-10 16:00:00,1.0,1.0,0.8382258383995057,1.1261852884782986,1.0967837487745982
2024-01-10 20:00:00,1.0,1.0,0.8382258383995057,1.138661321248039,1.093214394023099
2024-01-11 00:00:00,1.0,1.0,0.830155869664834,1.1282682586717796,1.083792736223202
2024-01-11 04:00:00,1.0,1.0,0.8521958883894194,1.1582229388181975,1.106328122979704
2024-01-11 08:00:00,1.0,1.0,0.8517697904452247,1.1387441171343908,1.0998344974151968
2024-01-11 12:00:00,1.0,1.0,0.8561609387929208,1.142613735401778,1.0976839041683606
2024-01-11 16:00:00,1.0,1.0,0.8557328583235243,1.140844518040788,1.0893822098826667
2024-01-11 20:00:00,1.0,1.0,0.8557328583235243,1.1285558654348964,1.0812681165382685
2024-01-12 00:00:00,1.0,1.0,0.8572577919811226,1.1311312532682587,1.0816014725968621
2024-01-12 04:00:00,1.0194790424236821,1.0194790424236821,0.8743849817751455,1.1537301725640579,1.0803357539653615
2024-01-12 08:00:00,1.0192634084244234,1.0192634084244234,0.848220110630927,1.1534861425832317,1.0452522621429288
2024-01-12 12:00:00,0.9951663090072674,0.9951663090072674,0.8472413608966418,1.1262157922259022,1.0219916261334216
2024-01-12 16:00:00,0.9713349014820551,0.9713349014820551,0.8265287151949536,1.0992461216663763,1.005774723711771
2024-01-12 20:00:00,0.9813387788048054,0.9813387788048054,0.8350412188205566,1.110567369705421,1.0017123875393474
2024-01-13 00:00:00,0.980848109415403,0.980848109415403,0.8358472526511562,1.1116393585497646,1.0133029755201923
2024-01-13 04:00:00,0.980848109415403,0.980848109415403,0.8354293290248307,1.10793968973331,1.0020431576200535
2024-01-13 08:00:00,0.980848109415403,0.980848109415403,0.8420203489082434,1.1172346173958514,1.0145139184382568
2024-01-13 12:00:00,0.980848109415403,0.980848109415403,0.8446740055154205,1.1207556214049155,1.0058572399152732
2024-01-13 16:00:00,0.980848109415403,0.980848109415403,0.8442516685126629,1.1234878856545234,1.0073086787768788
2024-01-13 20:00:00,0.980848109415403,0.980848109415403,0.8442516685126629,1.111643716227994,1.0034022065444042
2024-01-14 00:00:00,0.980848109415403,0.980848109415403,0.8442516685126629,1.1115739933763293,1.0111512068288617
2024-01-14 04:00:00,0.980848109415403,0.980848109415403,0.8442516685126629,1.1059830922084717,1.006885518758918
2024-01-14 08:00:00,0.980848109415403,0.980848109415403,0.8442516685126629,1.1058392888269133,1.0086345801664893
2024-01-14 12:00:00,0.980848109415403,0.980848109415403,0.8442516685126629,1.089850967404567,1.0028892425670761
2024-01-14 16:00:00,0.980848109415403,0.980848109415403,0.8233686898842053,1.0775971762245078,0.981081220863669
2024-01-14 20:00:00,0.980848109415403,0.980848109415403,0.84171258245278,1.0908663064319335,1.0006791718288264
2024-01-15 00:00:00,0.980848109415403,0.980848109415403,0.8559727595764278,1.0952109116262858,1.00417705955507
2024-01-15 04:00:00,0.980848109415403,0.980848109415403,0.850266274512585,1.106571378769392,1.0037825803827711
2024-01-15 08:00:00,0.980848109415403,0.980848109415403,0.8543423352724728,1.0957338330137705,0.9939321204313404
2024-01-15 12:00:00,0.980848109415403,0.980848109415403,0.8652118306321736,1.1045363430364306,1.010709944965688
2024-01-15 16:00:00,0.980848109415403,0.980848109415403,0.8630379315602336,1.09455725989193,0.9993887688629447
2024-01-15 20:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.1058044274010812,1.009108989564403
2024-01-16 00:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.1017299982569293,1.005972198386819
2024-01-16 04:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.1028324908488762,1.0085443060293242
2024-01-16 08:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.1153215966533034,1.0168170843804576
2024-01-16 12:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.1216925222241592,1.0147870917387403
2024-01-16 16:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.127510022659927,1.0141250813995306
2024-01-16 20:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.1205464528499218,1.0073324227556644
2024-01-17 00:00:00,0.980848109415403,0.980848109415403,0.8626064125944535,1.1123104409970372,1.0027940315630348
2024-01-17 04:00:00,0.980848109415403,0.980848109415403,0.8736244013649686,1.1080965661495559,1.0033631817871924
2024-01-17 08:00:00,0.980848109415403,0.980848109415403,0.8720229215378231,1.1066193132299114,0.9987234672791512
2024-01-17 12:00:00,0.980848109415403,0.980848109415403,0.8840481413197201,1.103926268084365,1.001739657851616
2024-01-17 16:00:00,0.980848109415403,0.980848109415403,0.882527792715873,1.1025797455115915,1.0056183895940245
2024-01-17 20:00:00,0.980848109415403,0.980848109415403,0.882440593305479,1.1024708035558655,1.0012915784103755
2024-01-18 00:00:00,0.980848109415403,0.980848109415403,0.885593723985327,1.1064101446749173,1.0088915323329513
2024-01-18 04:00:00,0.980848109415403,0.980848109415403,0.879814147064411,1.0991894718493989,1.0001763166741497
2024-01-18 08:00:00,0.980848109415403,0.980848109415403,0.8731501884199329,1.1005970019173787,1.001932665837586
2024-01-18 12:00:00,0.980848109415403,0.980848109415403,0.8208944824870148,1.0630556039742027,0.9643894388663069
2024-01-18 16:00:00,0.980848109415403,0.980848109415403,0.8388462726204322,1.0766994945093256,0.9715638818819332
2024-01-18 20:00:00,0.980848109415403,0.980848109415403,0.8330668094034802,1.0721631514728953,0.9651781621220059
2024-01-19 00:00:00,0.980848109415403,0.980848109415403,0.8451789421623285,1.0743855673697054,0.9705471223943329
2024-01-19 04:00:00,0.980848109415403,0.980848109415403,0.8518108157718961,1.0846173958514902,0.9750399063405824
2024-01-19 08:00:00,0.980848109415403,0.980848109415403,0.8444886597623955,1.0732874324559873,0.9613892343389648
2024-01-19 12:00:00,0.9924600873473676,0.9924600873473676,0.8710093164292098,1.0865304165940386,0.9830070691231884
2024-01-19 16:00:00,0.991963857303694,0.991963857303694,0.8733503795632465,1.085929056998431,0.9793575490571754
2024-01-19 20:00:00,0.991963857303694,0.991963857303694,0.8697426404674974,1.0812358375457554,0.9787841672328386
2024-01-20 00:00:00,0.991963857303694,0.9903724541834461,0.8691876036835361,1.0800418337109985,0.9791675972268907
2024-01-20 04:00:00,0.991963857303694,0.9898772679563544,0.8741829347391886,1.0765992679100573,0.9775189187791358
2024-01-20 08:00:00,0.991963857303694,0.9898772679563544,0.8716852692113625,1.0736578351054555,0.9772669034795501
2024-01-20 12:00:00,0.991963857303694,0.9884542553525898,0.8704321652511466,1.0726512114345474,0.9787449073867277
2024-01-20 16:00:00,0.991963857303694,0.9879600282249136,0.874145130303284,1.0772267735750392,0.9802278481607815
2024-01-20 20:00:00,0.991963857303694,0.9879600282249136,0.8753509599059306,1.0787127418511417,0.9798700428567058
2024-01-21 00:00:00,0.991963857303694,0.9879600282249136,0.8755737378090588,1.0789872755795713,0.9791100004466684
2024-01-21 04:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.0779370751263728,0.9807885351845795
2024-01-21 08:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.0754793446051947,0.9792926645210881
2024-01-21 12:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.0782072511765732,0.9807765456507374
2024-01-21 16:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.070707686944396,0.9775071643341925
2024-01-21 20:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.062210214397769,0.968496677018414
2024-01-22 00:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.0549067456858987,0.9648918238431857
2024-01-22 04:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.0377113473941086,0.9595369689047908
2024-01-22 08:00:00,0.991963857303694,0.9879600282249136,0.8751359509401543,1.0369531113822557,0.9585044584609665
2024-01-22 12:00:00,0.991963857303694,0.9879600282249136,0.8534709299943255,1.0118005926442393,0.9361312830446828
2024-01-22 16:00:00,0.991963857303694,0.9879600282249136,0.8506442587401452,1.0084495380861078,0.9302002252151645
2024-01-22 20:00:00,0.991963857303694,0.9879600282249136,0.8598226698216644,1.0193306606240193,0.9403657042910771
2024-01-23 00:00:00,0.991963857303694,0.9879600282249136,0.8540627298277754,1.0125021788391144,0.9351838747822484
2024-01-23 04:00:00,0.991963857303694,0.9879600282249136,0.815338436378113,0.9665940386961827,0.9132159926276114
2024-01-23 08:00:00,0.991963857303694,0.9879600282249136,0.8157979082984933,0.9671387484748125,0.9216425191186041
2024-01-23 12:00:00,0.991963857303694,0.9879600282249136,0.8153900093443441,0.9524533728429493,0.9203276669072403
2024-01-23 16:00:00,0.991963857303694,0.9879600282249136,0.8153900093443441,0.9772529196444133,0.9379480500551276
2024-01-23 20:00:00,0.991963857303694,0.9879600282249136,0.8153900093443441,0.964554645284992,0.9312811639721554
2024-01-24 00:00:00,0.991963857303694,0.9879600282249136,0.8225382672484974,0.9737232002788913,0.9399110423606679
2024-01-24 04:00:00,0.991963857303694,0.9879600282249136,0.8272340961891158,0.9779327174481435,0.9452769464773095
2024-01-24 08:00:00,0.991963857303694,0.9879600282249136,0.8239707779566475,0.9738931497298238,0.9415479663634796
2024-01-24 12:00:00,0.991963857303694,0.9879600282249136,0.8175914217191499,0.9644108419034338,0.9357252845163391
2024-01-24 16:00:00,0.991963857303694,0.9879600282249136,0.8404074861742581,0.9739497995468014,0.9423512651309084
2024-01-24 20:00:00,0.991963857303694,0.9794475092661834,0.8363365701096538,0.9660449712393238,0.940637937235965
