entry_time,exit_time,symbol,entry_price,exit_price,units,leverage,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,funding_cost_usdt,borrow_cost_usdt,net_pnl_usdt,gross_ret_pct,exit_reason,bars_held
2020-11-04 00:00:00,2020-11-04 04:00:00,BTCUSDT,14030.541765,13673.124838423928,2.1364820049056745,3.0,-763.6148318784706,24.0,23.369908134497226,43.884404358719316,-2.3207095269882188,1.806481407133419,-810.470511893113,-7.642262128487495,STOP_LOSS,2
2020-11-04 08:00:00,2020-11-06 12:00:00,BTCUSDT,13607.260229999998,15564.563825000001,2.024399704858824,3.0,3962.3648200371213,22.05487077145653,25.207118730869066,15.762330371977686,3.9325448882674605,12.683203321413556,3898.487082325115,43.152777897597474,SIGNAL_EXIT,13
2020-11-06 12:00:00,2020-11-07 12:00:00,ETHUSDT,443.61169499999994,443.83217001241496,88.43914376857666,3.0,19.498621320350882,31.411239769036808,31.401709674277864,58.96665562270079,101.48769924720015,7.332545974853762,-152.1345733450177,0.1491000000000151,STOP_LOSS,7
2020-11-07 16:00:00,2020-11-07 16:00:00,ETHUSDT,448.10393999999997,425.08963337571424,86.53483358005722,3.0,-1991.5391936929736,31.046116793008768,29.42804854461998,55.260481743776836,0.0,0.0,-2052.0133590306027,-15.407791297897798,STOP_LOSS,1
2020-11-07 20:00:00,2020-11-09 08:00:00,ETHUSDT,431.25552,444.5776,75.65232934163443,3.0,1007.8463836756033,26.121284731335322,26.90666481049073,16.825078045578987,58.80775204434131,8.225109499442228,887.7855725899936,9.267415290127785,SIGNAL_EXIT,9
2020-11-09 08:00:00,2020-11-09 12:00:00,BTCUSDT,15310.921634999999,15794.498800000001,2.3046758061363164,3.0,1114.488592575495,28.25197010555131,29.120959403527266,18.209704479440635,3.6419385912130466,2.21579654191987,1051.2579279332836,9.47514153350317,SIGNAL_EXIT,1
2020-11-09 12:00:00,2020-11-09 12:00:00,ETHUSDT,458.44911,437.204817585,83.843463948717,3.0,-1781.195065213056,30.774989132591195,29.325413089114672,55.06775116884193,0.0,0.0,-1841.2954674347618,-13.901843379083022,STOP_LOSS,1
2020-11-09 16:00:00,2020-11-09 20:00:00,ETHUSDT,437.92885499999994,446.326725,75.16858904724137,3.0,631.256038902162,26.35588001074776,26.839800137860887,16.783266719522892,8.588042869454727,2.0419971106300565,567.4303187734686,5.752900205673867,SIGNAL_EXIT,1
2020-11-09 20:00:00,2020-11-10 04:00:00,BTCUSDT,15367.679999999998,15327.242545000001,2.252742330461027,3.0,-91.09516661460728,27.71771277580409,27.622662472291765,17.272800445402535,3.454560089081011,2.101793346463464,-151.9918952982476,-0.7893993432970527,SIGNAL_EXIT,2
2020-11-10 04:00:00,2020-11-10 16:00:00,ETHUSDT,449.50463999999994,442.85846000000004,76.0032473783436,3.0,-505.1312626609922,27.352932227088296,26.926944871177835,16.837759424194264,5.677958337198977,2.0692027157570125,-567.1583008122144,-4.435669451598922,SIGNAL_EXIT,3
