bar_time,target_pos,curr_pos,asset_units,entry_price,stop_price,cash,equity,bars_held
2020-10-15 00:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,29.819983285714287,9992.0,9985.54915421205,1
2020-10-15 04:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,29.819983285714287,9992.0,10002.907723127864,2
2020-10-15 08:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,29.819983285714287,9992.0,9973.08077915125,3
2020-10-15 12:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,29.819983285714287,9992.0,10206.061273144476,4
2020-10-15 16:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,29.819983285714287,9992.0,10138.084340020794,5
2020-10-15 20:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,29.819983285714287,9992.0,10144.917657261907,6
2020-10-16 00:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,29.819983285714287,9992.0,10284.887311840546,7
2020-10-16 04:00:00,BNBUSDT,USDT_CASH,0.0,0.0,0.0,9635.117573728403,9635.117573728403,0
2020-10-16 08:00:00,BNBUSDT,BNBUSDT,316.8298628839251,30.386685749999998,29.376992892857142,9627.40947966942,9659.730640509128,1
2020-10-16 12:00:00,BNBUSDT,BNBUSDT,316.8298628839251,30.386685749999998,29.376992892857142,9627.40947966942,9615.72297255455,2
2020-10-16 16:00:00,BNBUSDT,BNBUSDT,316.8298628839251,30.386685749999998,29.376992892857142,9627.40947966942,9520.040353963605,3
2020-10-16 20:00:00,BNBUSDT,BNBUSDT,316.8298628839251,30.386685749999998,29.376992892857142,9627.40947966942,9521.244307442565,4
2020-10-17 00:00:00,BNBUSDT,BNBUSDT,316.8298628839251,30.386685749999998,29.376992892857142,9627.40947966942,9616.166534362588,5
2020-10-17 04:00:00,BNBUSDT,BNBUSDT,316.8298628839251,30.386685749999998,29.376992892857142,9627.40947966942,9579.382587281763,6
