bar_time,target_pos,curr_pos,asset_units,entry_price,stop_price,cash,equity,bars_held
2020-10-15 00:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9985.54915421205,1
2020-10-15 04:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,10002.907723127864,2
2020-10-15 08:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9973.08077915125,3
2020-10-15 12:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,10206.061273144476,4
2020-10-15 16:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,10138.084340020794,5
2020-10-15 20:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,10144.917657261907,6
2020-10-16 00:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,10284.887311840546,7
2020-10-16 04:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9838.454713884385,8
2020-10-16 08:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9873.884330290915,9
2020-10-16 12:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9828.901023902732,10
2020-10-16 16:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9731.097146802435,11
2020-10-16 20:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9732.32779161363,12
2020-10-17 00:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9829.354419359488,13
2020-10-17 04:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9791.75498183848,14
2020-10-17 08:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9858.11264547375,15
2020-10-17 12:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9800.434266296388,16
2020-10-17 16:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9785.40744544389,17
2020-10-17 20:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9793.795261393883,18
2020-10-18 00:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9886.352705351715,19
2020-10-18 04:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9940.598233213635,20
2020-10-18 08:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9953.520003731192,21
2020-10-18 12:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9942.087961142977,22
2020-10-18 16:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9876.66947381099,23
2020-10-18 20:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9929.133805235653,24
2020-10-19 00:00:00,BNBUSDT,BNBUSDT,323.8538976831061,30.853419,0.0,9992.0,9670.568853325462,25
2020-10-19 04:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9682.099893082555,1
2020-10-19 08:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9694.440729455942,2
2020-10-19 12:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9967.273730729294,3
2020-10-19 16:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9874.350020295606,4
2020-10-19 20:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9926.281205801133,5
2020-10-20 00:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9917.437362075649,6
2020-10-20 04:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9912.757811527492,7
2020-10-20 08:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,9949.417106435429,8
2020-10-20 12:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10074.041815438122,9
2020-10-20 16:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10062.17400222484,10
2020-10-20 20:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10060.180547478694,11
2020-10-21 00:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10290.204952762779,12
2020-10-21 04:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10303.584750719961,13
2020-10-21 08:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10419.179785469987,14
2020-10-21 12:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10757.05347125742,15
2020-10-21 16:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10711.2293526225,16
2020-10-21 20:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10795.875157754395,17
2020-10-22 00:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10742.913457507217,18
2020-10-22 04:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10771.032995006875,19
2020-10-22 08:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10953.028655856277,20
2020-10-22 12:00:00,BTCUSDT,BTCUSDT,0.8446842144685842,11421.958125,0.0,9647.947726508688,10921.766893078795,21
